mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
995.0,1000,990,396,0,1,0,0,0,8,0,,,,,,,,
1005.0,1010,1000,338,0,2,0,0,0,3,0,,,,,,,,
1015.0,1020,1010,304,0,4,0,0,0,2,0,314.4,0.0,1.8,0.0,0.0,0.0,4.4,0.0
1025.0,1030,1020,299,0,2,0,0,0,7,0,285.6,0.0,2.0,0.0,0.0,0.0,3.8,0.0
1035.0,1040,1030,235,0,0,0,0,0,2,0,275.6,0.0,2.0,0.0,0.0,0.0,3.8,0.0
1045.0,1050,1040,252,0,2,0,0,0,5,0,286.6,0.0,1.8,0.0,0.0,0.0,4.4,0.0
1055.0,1060,1050,288,0,2,0,0,0,3,0,294.4,0.0,1.8,0.2,0.0,0.0,4.0,0.0
1065.0,1070,1060,359,0,3,0,0,0,5,0,310.2,0.0,2.2,0.2,0.0,0.0,4.8,0.0
1075.0,1080,1070,338,0,2,1,0,0,5,0,317.6,0.0,2.4,0.4,0.0,0.0,4.4,0.0
1085.0,1090,1080,314,0,2,0,0,0,6,0,325.8,0.0,3.2,0.4,0.0,0.0,4.2,0.0
1095.0,1100,1090,289,0,3,1,0,0,3,0,312.8,0.0,3.0,0.4,0.0,0.0,3.6,0.0
1105.0,1110,1100,329,0,6,0,0,0,2,0,312.8,0.0,2.8,0.2,0.0,0.0,4.2,0.0
1115.0,1120,1110,294,0,2,0,0,0,2,0,304.0,0.0,3.4,0.2,0.0,0.0,4.0,0.0
1125.0,1130,1120,338,0,1,0,0,0,8,0,298.2,0.0,3.2,0.2,0.0,0.0,4.0,0.0
1135.0,1140,1130,270,0,5,0,0,0,5,0,286.2,0.0,2.6,0.2,0.0,0.0,3.8,0.0
1145.0,1150,1140,260,0,2,1,0,0,3,0,270.2,0.0,4.0,0.2,0.0,0.0,3.6,0.0
1155.0,1160,1150,269,0,3,0,0,0,1,0,245.6,0.0,4.2,0.2,0.0,0.0,2.6,0.0
1165.0,1170,1160,214,0,9,0,0,0,1,0,233.0,0.0,3.6,0.2,0.0,0.0,1.8,0.0
1175.0,1180,1170,215,0,2,0,0,0,3,0,225.2,0.0,3.2,0.0,0.0,0.0,1.8,0.0
1185.0,1190,1180,207,0,2,0,0,0,1,0,220.6,0.0,2.6,0.0,0.0,0.0,2.2,0.0
1195.0,1200,1190,221,0,0,0,0,0,3,0,236.4,0.0,1.2,0.0,0.0,0.0,3.0,0.0
1205.0,1210,1200,246,0,0,0,0,0,3,0,253.6,0.0,1.4,0.0,0.0,0.0,3.6,0.0
765.0,770,760,293,0,2,0,0,0,5,0,269.6,0.0,1.2,0.0,0.0,0.0,3.8,0.0
775.0,780,770,301,0,3,0,0,0,6,0,307.6,0.0,1.4,0.0,0.0,0.0,4.4,0.0
785.0,790,780,287,0,1,0,0,0,2,0,327.0,0.0,2.2,0.0,0.0,0.0,4.4,0.0
795.0,800,790,411,0,1,0,0,0,6,0,333.2,0.0,2.4,0.0,0.0,0.0,3.8,0.0
805.0,810,800,343,0,4,0,0,0,3,0,341.4,0.0,2.2,0.0,0.0,0.0,3.2,0.0
815.0,820,810,324,0,3,0,0,0,2,0,367.4,0.0,2.8,0.0,0.0,0.0,3.6,0.0
825.0,830,820,342,0,2,0,0,0,3,0,388.6,0.0,3.8,0.4,0.0,0.0,3.4,0.0
835.0,840,830,417,0,4,0,0,0,4,0,432.8,0.0,5.2,0.4,0.0,0.0,4.2,0.0
845.0,850,840,517,0,6,2,0,0,5,0,427.6,0.0,5.0,0.4,0.0,0.0,4.4,0.0
855.0,860,850,564,0,11,0,0,0,7,0,438.0,0.0,5.4,0.4,0.0,0.0,5.2,0.0
865.0,870,860,298,0,2,0,0,0,3,0,407.8,0.0,5.4,0.4,0.0,0.0,5.0,0.0
875.0,880,870,394,0,4,0,0,0,7,0,354.4,0.0,4.4,0.0,0.0,0.0,4.4,0.0
885.0,890,880,266,0,4,0,0,0,3,0,307.6,0.0,2.8,0.0,0.0,0.0,4.2,0.0
895.0,900,890,250,0,1,0,0,0,2,0,302.2,0.0,3.0,0.0,0.0,0.0,5.0,0.0
905.0,910,900,330,0,3,0,0,0,6,0,285.6,0.0,2.4,0.0,0.0,0.0,4.2,0.0
915.0,920,910,271,0,3,0,0,0,7,0,295.2,0.0,2.0,0.0,0.0,0.0,4.2,0.0
925.0,930,920,311,0,1,0,0,0,3,0,319.0,0.0,2.2,0.0,0.0,0.0,5.4,0.0
935.0,940,930,314,0,2,0,0,0,3,0,346.6,0.0,2.0,0.0,0.0,0.0,5.6,0.0
945.0,950,940,369,0,2,0,0,0,8,0,384.2,0.0,1.8,0.0,0.0,0.0,5.4,0.0
955.0,960,950,468,0,2,0,0,0,7,0,396.8,0.0,1.6,0.0,0.0,0.0,5.6,0.0
965.0,970,960,459,0,2,0,0,0,6,0,401.2,0.0,1.8,0.0,0.0,0.0,5.2,0.0
975.0,980,970,374,0,0,0,0,0,4,0,,,,,,,,
985.0,990,980,336,0,3,0,0,0,1,0,,,,,,,,
