mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
1220.0,1225,1215,50,0,0,0,0,0,1,0,,,,,,,,
1210.0,1215,1205,60,0,1,0,0,0,3,0,,,,,,,,
1200.0,1205,1195,49,0,1,0,0,0,2,0,53.2,0.0,1.0,0.0,0.0,0.0,2.0,0.0
1190.0,1195,1185,64,0,2,0,0,0,3,0,52.2,0.0,1.2,0.0,0.0,0.0,2.2,0.0
1180.0,1185,1175,43,0,1,0,0,0,1,0,50.4,0.0,1.2,0.0,0.0,0.0,2.4,0.0
1170.0,1175,1165,45,0,1,0,0,0,2,0,49.4,0.0,1.0,0.0,0.0,0.0,2.6,0.0
1160.0,1165,1155,51,0,1,0,0,0,4,0,43.6,0.0,0.6,0.0,0.0,0.0,2.0,0.0
1150.0,1155,1145,44,0,0,0,0,0,3,0,45.6,0.0,0.8,0.0,0.0,0.0,1.8,0.0
1140.0,1145,1135,35,0,0,0,0,0,0,0,45.6,0.0,0.6,0.0,0.0,0.0,1.8,0.0
1130.0,1135,1125,53,0,2,0,0,0,0,0,47.8,0.0,0.6,0.0,0.0,0.0,2.0,0.0
1120.0,1125,1115,45,0,0,0,0,0,2,0,50.4,0.0,0.8,0.0,0.0,0.0,1.8,0.0
1110.0,1115,1105,62,0,1,0,0,0,5,0,54.4,0.0,0.8,0.0,0.0,0.0,2.8,0.0
1100.0,1105,1095,57,0,1,0,0,0,2,0,54.2,0.0,0.6,0.0,0.0,0.0,3.2,0.0
1090.0,1095,1085,55,0,0,0,0,0,5,0,55.8,0.0,0.8,0.0,0.0,0.0,3.2,0.0
1080.0,1085,1075,52,0,1,0,0,0,2,0,54.0,0.0,1.0,0.2,0.0,0.0,3.0,0.0
1070.0,1075,1065,53,0,1,0,0,0,2,0,53.8,0.0,1.2,0.2,0.0,0.0,2.8,0.0
1060.0,1065,1055,53,0,2,1,0,0,4,0,54.0,0.0,1.2,0.2,0.0,0.0,2.2,0.0
1050.0,1055,1045,56,0,2,0,0,0,1,0,56.0,0.0,1.0,0.2,0.0,0.0,2.0,0.0
1040.0,1045,1035,56,0,0,0,0,0,2,0,57.8,0.0,1.0,0.2,0.0,0.0,2.0,0.0
1030.0,1035,1025,62,0,0,0,0,0,1,0,58.0,0.0,1.0,0.0,0.0,0.0,1.4,0.0
1020.0,1025,1015,62,0,1,0,0,0,2,0,56.6,0.0,0.6,0.0,0.0,0.0,1.4,0.0
1010.0,1015,1005,54,0,2,0,0,0,1,0,62.6,0.0,1.4,0.0,0.0,0.0,2.0,0.0
1000.0,1005,995,49,0,0,0,0,0,1,0,64.0,0.0,1.6,0.0,0.0,0.0,2.8,0.0
990.0,995,985,86,0,4,0,0,0,5,0,63.8,0.0,1.8,0.0,0.0,0.0,3.0,0.0
980.0,985,975,69,0,1,0,0,0,5,0,65.6,0.0,1.8,0.2,0.0,0.0,3.2,0.0
970.0,975,965,61,0,2,0,0,0,3,0,69.2,0.0,2.2,0.2,0.0,0.0,3.2,0.0
960.0,965,955,63,0,2,1,0,0,2,0,64.0,0.0,1.4,0.2,0.0,0.0,2.2,0.0
950.0,955,945,67,0,2,0,0,0,1,0,62.6,0.0,1.4,0.2,0.0,0.0,2.4,0.0
940.0,945,935,60,0,0,0,0,0,0,0,61.8,0.0,1.2,0.2,0.0,0.0,2.0,0.0
930.0,935,925,62,0,1,0,0,0,6,0,59.8,0.0,1.4,0.0,0.0,0.0,2.0,0.0
920.0,925,915,57,0,1,0,0,0,1,0,60.0,0.0,1.4,0.0,0.0,0.0,2.6,0.0
910.0,915,905,53,0,3,0,0,0,2,0,58.2,0.0,1.8,0.0,0.0,0.0,4.0,0.0
900.0,905,895,68,0,2,0,0,0,4,0,55.8,0.0,1.8,0.0,0.0,0.0,3.4,0.0
890.0,895,885,51,0,2,0,0,0,7,0,54.0,0.0,2.0,0.0,0.0,0.0,4.2,0.0
880.0,885,875,50,0,1,0,0,0,3,0,54.0,0.0,1.6,0.0,0.0,0.0,4.6,0.0
870.0,875,865,48,0,2,0,0,0,5,0,51.0,0.0,1.2,0.0,0.0,0.0,5.0,0.0
860.0,865,855,53,0,1,0,0,0,4,0,52.4,0.0,1.2,0.0,0.0,0.0,4.8,0.0
850.0,855,845,53,0,0,0,0,0,6,0,55.4,0.0,1.4,0.0,0.0,0.0,4.6,0.0
840.0,845,835,58,0,2,0,0,0,6,0,55.8,0.0,1.0,0.0,0.0,0.0,4.8,0.0
830.0,835,825,65,0,2,0,0,0,2,0,59.2,0.0,0.8,0.0,0.0,0.0,5.2,0.0
820.0,825,815,50,0,0,0,0,0,6,0,61.8,0.0,1.4,0.0,0.0,0.0,4.6,0.0
810.0,815,805,70,0,0,0,0,0,6,0,66.2,0.0,1.4,0.0,0.0,0.0,4.2,0.0
800.0,805,795,66,0,3,0,0,0,3,0,67.2,0.0,1.6,0.0,0.0,0.0,4.6,0.0
790.0,795,785,80,0,2,0,0,0,4,0,,,,,,,,
780.0,785,775,70,0,3,0,0,0,4,0,,,,,,,,
