mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
995.0,1000,990,34,0,1,0,0,0,1,0,,,,,,,,
1005.0,1010,1000,36,0,0,0,0,0,4,0,,,,,,,,
1015.0,1020,1010,39,0,3,0,0,0,1,0,35.0,0.0,1.4,0.0,0.0,0.0,1.8,0.0
1025.0,1030,1020,32,0,2,0,0,0,1,0,34.6,0.0,1.4,0.0,0.0,0.0,1.8,0.0
1035.0,1040,1030,34,0,1,0,0,0,2,0,34.0,0.0,1.8,0.0,0.0,0.0,1.2,0.0
1045.0,1050,1040,32,0,1,0,0,0,1,0,33.6,0.0,1.2,0.0,0.0,0.0,1.2,0.0
1055.0,1060,1050,33,0,2,0,0,0,1,0,35.0,0.0,0.8,0.0,0.0,0.0,1.4,0.0
1065.0,1070,1060,37,0,0,0,0,0,1,0,35.6,0.0,1.0,0.0,0.0,0.0,1.6,0.0
1075.0,1080,1070,39,0,0,0,0,0,2,0,37.8,0.0,1.0,0.0,0.0,0.0,1.6,0.0
1085.0,1090,1080,37,0,2,0,0,0,3,0,40.0,0.0,0.8,0.0,0.0,0.0,1.6,0.0
1095.0,1100,1090,43,0,1,0,0,0,1,0,41.4,0.0,0.8,0.0,0.0,0.0,1.8,0.0
1105.0,1110,1100,44,0,1,0,0,0,1,0,41.0,0.0,0.8,0.0,0.0,0.0,1.8,0.0
1115.0,1120,1110,44,0,0,0,0,0,2,0,40.8,0.0,0.6,0.0,0.0,0.0,1.6,0.0
1125.0,1130,1120,37,0,0,0,0,0,2,0,39.4,0.0,0.4,0.0,0.0,0.0,1.6,0.0
1135.0,1140,1130,36,0,1,0,0,0,2,0,37.8,0.0,0.2,0.0,0.0,0.0,1.6,0.0
1145.0,1150,1140,36,0,0,0,0,0,1,0,35.8,0.0,0.6,0.0,0.0,0.0,1.8,0.2
1155.0,1160,1150,36,0,0,0,0,0,1,0,35.0,0.0,0.8,0.0,0.0,0.0,2.0,0.2
1165.0,1170,1160,34,0,2,0,0,0,3,1,35.2,0.0,1.0,0.0,0.0,0.0,2.2,0.2
1175.0,1180,1170,33,0,1,0,0,0,3,0,33.6,0.0,1.0,0.0,0.0,0.0,2.0,0.2
1185.0,1190,1180,37,0,2,0,0,0,3,0,33.2,0.0,1.4,0.0,0.0,0.0,2.2,0.2
1195.0,1200,1190,28,0,0,0,0,0,0,0,36.2,0.0,1.2,0.0,0.0,0.0,2.6,0.0
1205.0,1210,1200,34,0,2,0,0,0,2,0,38.4,0.0,1.4,0.0,0.0,0.0,2.0,0.0
765.0,770,760,49,0,1,0,0,0,5,0,41.8,0.0,1.8,0.0,0.0,0.0,2.0,0.0
775.0,780,770,44,0,2,0,0,0,0,0,45.6,0.0,2.0,0.0,0.0,0.0,2.8,0.0
785.0,790,780,54,0,4,0,0,0,3,0,47.8,0.0,1.6,0.0,0.0,0.0,3.0,0.0
795.0,800,790,47,0,1,0,0,0,4,0,49.2,0.0,1.6,0.0,0.0,0.0,2.8,0.0
805.0,810,800,45,0,0,0,0,0,3,0,48.6,0.0,1.8,0.0,0.0,0.0,3.2,0.0
815.0,820,810,56,0,1,0,0,0,4,0,46.0,0.0,1.2,0.0,0.0,0.0,2.6,0.0
825.0,830,820,41,0,3,0,0,0,2,0,44.6,0.0,1.2,0.0,0.0,0.0,3.0,0.0
835.0,840,830,41,0,1,0,0,0,0,0,43.6,0.0,1.6,0.0,0.0,0.0,2.8,0.0
845.0,850,840,40,0,1,0,0,0,6,0,42.4,0.0,1.8,0.0,0.0,0.0,2.2,0.0
855.0,860,850,40,0,2,0,0,0,2,0,43.6,0.0,1.6,0.0,0.0,0.0,3.0,0.0
865.0,870,860,50,0,2,0,0,0,1,0,44.4,0.0,1.6,0.0,0.0,0.0,3.0,0.0
875.0,880,870,47,0,2,0,0,0,6,0,45.0,0.0,1.8,0.0,0.0,0.0,2.4,0.0
885.0,890,880,45,0,1,0,0,0,0,0,45.4,0.0,1.8,0.0,0.0,0.0,2.6,0.0
895.0,900,890,43,0,2,0,0,0,3,0,42.6,0.0,1.8,0.0,0.0,0.0,2.8,0.0
905.0,910,900,42,0,2,0,0,0,3,0,41.2,0.0,1.4,0.0,0.0,0.0,1.6,0.0
915.0,920,910,36,0,2,0,0,0,2,0,39.6,0.0,1.4,0.0,0.0,0.0,1.8,0.0
925.0,930,920,40,0,0,0,0,0,0,0,38.2,0.0,1.0,0.0,0.0,0.0,1.6,0.0
935.0,940,930,37,0,1,0,0,0,1,0,37.2,0.0,1.2,0.0,0.0,0.0,1.8,0.0
945.0,950,940,36,0,0,0,0,0,2,0,37.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0
955.0,960,950,37,0,3,0,0,0,4,0,38.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0
965.0,970,960,35,0,1,0,0,0,1,0,37.8,0.0,1.0,0.0,0.0,0.0,2.2,0.0
975.0,980,970,48,0,0,0,0,0,2,0,,,,,,,,
985.0,990,980,33,0,1,0,0,0,2,0,,,,,,,,
