mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
1205.0,1210,1200,6094,1,2,0,0,0,1,2,,,,,,,,
1195.0,1200,1190,5950,0,1,0,0,0,3,1,,,,,,,,
1185.0,1190,1180,5374,0,1,0,0,0,0,1,5806.4,0.6,1.4,0.0,0.0,0.0,1.6,1.0
1175.0,1180,1170,5750,2,1,0,0,0,2,1,5961.8,0.4,1.8,0.0,0.0,0.0,1.6,0.6
1165.0,1170,1160,5864,0,2,0,0,0,2,0,6189.8,0.4,2.0,0.0,0.0,0.0,2.2,0.6
1155.0,1160,1150,6871,0,4,0,0,0,1,0,6472.8,0.4,3.4,0.2,0.0,0.0,2.8,0.4
1145.0,1150,1140,7090,0,2,0,0,0,6,1,6939.6,0.2,3.6,0.2,0.0,0.0,3.0,0.6
1135.0,1140,1130,6789,0,8,1,0,0,3,0,7296.0,0.2,4.0,0.2,0.0,0.0,3.2,0.6
1125.0,1130,1120,8084,1,2,0,0,0,3,2,7631.4,0.4,4.0,0.2,0.0,0.0,3.2,0.6
1115.0,1120,1110,7646,0,4,0,0,0,3,0,7700.4,0.4,4.8,0.2,0.0,0.0,2.8,0.4
1105.0,1110,1100,8548,1,4,0,0,0,1,0,7941.2,0.4,3.2,0.2,0.0,0.0,2.4,0.4
1095.0,1100,1090,7435,0,6,0,0,0,4,0,7959.8,0.2,3.8,0.2,0.0,0.0,2.6,0.0
1085.0,1090,1080,7993,0,0,1,0,0,1,0,8092.2,0.8,4.4,0.2,0.0,0.0,3.0,0.2
1075.0,1080,1070,8177,0,5,0,0,0,4,0,7986.2,1.0,4.8,0.2,0.0,0.0,2.8,0.6
1065.0,1070,1060,8308,3,7,0,0,0,5,1,7860.4,1.0,4.4,0.2,0.0,0.0,2.2,0.6
1055.0,1060,1050,8018,2,6,0,0,0,0,2,7567.8,1.0,5.4,0.0,0.0,0.0,2.6,0.8
1045.0,1050,1040,6806,0,4,0,0,0,1,0,7683.6,1.0,5.2,0.2,0.0,0.0,2.2,1.0
1035.0,1040,1030,6530,0,5,0,0,0,3,1,7586.6,0.4,4.6,0.4,0.0,0.0,2.0,1.0
1025.0,1030,1020,8756,0,4,1,0,0,2,1,7698.6,0.4,4.2,0.4,0.0,0.0,3.2,0.6
1015.0,1020,1010,7823,0,4,1,0,0,4,1,8267.6,0.6,4.6,0.6,0.0,0.0,3.6,0.6
1005.0,1010,1000,8578,2,4,0,0,0,6,0,8700.2,0.8,5.0,0.6,0.0,0.0,4.2,0.8
995.0,1000,990,9651,1,6,1,0,0,3,0,9123.0,1.2,4.2,0.4,0.0,0.0,5.2,0.8
985.0,990,980,8693,1,7,0,0,0,6,2,9821.8,1.2,4.4,0.2,0.0,0.0,4.8,1.2
975.0,980,970,10870,2,0,0,0,0,7,1,10285.4,1.2,4.8,0.2,0.0,0.0,4.4,1.6
965.0,970,960,11317,0,5,0,0,0,2,3,10119.8,1.2,4.2,0.0,0.0,0.0,4.2,1.8
955.0,960,950,10896,2,6,0,0,0,4,2,10053.6,1.2,3.8,0.0,0.0,0.0,3.6,1.8
945.0,950,940,8823,1,3,0,0,0,2,1,9535.2,1.0,4.0,0.0,0.0,0.0,3.2,2.0
935.0,940,930,8362,1,5,0,0,0,3,2,8816.2,1.0,3.6,0.0,0.0,0.0,2.8,2.6
925.0,930,920,8278,1,1,0,0,0,5,2,8577.8,0.6,3.4,0.0,0.0,0.0,2.6,2.8
915.0,920,910,7722,0,3,0,0,0,0,6,8186.0,0.8,3.0,0.0,0.0,0.0,2.4,2.8
905.0,910,900,9704,0,5,0,0,0,3,3,8085.6,0.6,3.0,0.4,0.0,0.0,2.0,3.6
895.0,900,890,6864,2,1,0,0,0,1,1,8531.0,0.4,3.4,0.6,0.0,0.0,1.6,3.8
885.0,890,880,7860,0,5,2,0,0,1,6,8581.8,1.0,4.2,0.8,0.0,0.0,2.2,3.0
875.0,880,870,10505,0,3,1,0,0,3,3,10013.0,1.4,4.4,0.8,0.0,0.0,2.2,3.4
865.0,870,860,7976,3,7,1,0,0,3,2,11658.2,2.0,5.4,1.0,0.0,0.0,3.0,3.8
855.0,860,850,16860,2,6,0,0,0,3,5,12291.8,2.4,5.4,0.8,0.0,0.0,3.6,3.6
845.0,850,840,15090,5,6,1,0,0,5,3,12061.2,2.4,5.6,0.8,0.0,0.0,3.6,3.6
835.0,840,830,11028,2,5,1,0,0,4,5,12315.6,1.8,5.2,0.6,0.0,0.0,3.8,3.6
825.0,830,820,9352,0,4,1,0,0,3,3,10733.2,1.6,4.8,0.6,0.0,0.0,4.4,3.8
815.0,820,810,9248,0,5,0,0,0,4,2,9918.8,0.8,4.2,0.6,0.0,0.0,3.8,4.6
805.0,810,800,8948,1,4,0,0,0,6,6,9313.8,0.4,3.8,0.6,0.0,0.0,3.6,3.8
795.0,800,790,11018,1,3,1,0,0,2,7,9079.0,0.4,4.0,0.4,0.0,0.0,3.8,4.2
785.0,790,780,8003,0,3,1,0,0,3,1,8802.6,1.0,4.2,0.6,0.0,0.0,3.0,4.2
775.0,780,770,8178,0,5,0,0,0,4,5,,,,,,,,
765.0,770,760,7866,3,6,1,0,0,0,2,,,,,,,,
