mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
405.0,410,400,4385,1,18,1,0,0,5,4,,,,,,,,
395.0,400,390,4678,2,12,3,0,0,6,2,,,,,,,,
385.0,390,380,4464,0,13,1,0,0,2,5,4488.0,1.0,15.2,1.4,0.0,0.0,3.2,3.0
375.0,380,370,4495,1,18,0,0,0,2,2,4514.6,0.8,14.6,1.6,0.0,0.0,3.0,2.8
365.0,370,360,4418,1,15,2,0,0,1,2,4579.4,0.4,15.4,1.4,0.0,0.0,2.4,2.6
355.0,360,350,4518,0,15,2,0,0,4,3,4615.0,0.6,16.8,1.4,0.0,0.0,3.0,2.0
345.0,350,340,5002,0,16,2,0,0,3,1,4731.8,0.4,15.0,1.6,0.0,0.0,3.0,3.0
335.0,340,330,4642,1,20,1,0,0,5,2,4835.6,0.2,15.8,1.8,0.0,0.0,3.8,3.2
325.0,330,320,5079,0,9,1,0,0,2,7,4881.4,0.4,18.0,2.0,0.0,0.0,5.0,2.8
315.0,320,310,4937,0,19,3,0,0,5,3,4871.6,0.6,18.0,2.4,0.0,0.0,5.2,3.8
305.0,310,300,4747,1,26,3,0,0,10,1,4912.0,0.8,18.4,2.6,0.0,0.0,4.6,4.0
295.0,300,290,4953,1,16,4,0,0,4,6,4937.4,1.0,20.4,2.4,0.0,0.0,7.0,2.8
285.0,290,280,4844,2,22,2,0,0,2,3,4889.4,1.2,19.0,2.2,0.0,0.0,6.6,2.8
275.0,280,270,5206,1,19,0,0,0,14,1,4975.2,1.0,17.4,1.8,0.0,0.0,4.8,2.8
265.0,270,260,4697,1,12,2,0,0,3,3,5256.8,1.0,19.6,1.0,0.2,0.0,4.6,2.4
255.0,260,250,5176,0,18,1,0,0,1,1,5427.6,0.6,18.8,1.0,0.2,0.0,6.2,2.0
245.0,250,240,6361,1,27,0,1,0,3,4,5617.4,0.4,18.2,1.2,0.4,0.0,6.0,2.2
235.0,240,230,5698,0,18,2,0,0,10,1,5767.2,0.2,19.8,0.8,0.4,0.0,6.4,2.0
225.0,230,220,6155,0,16,1,1,0,13,2,5914.6,1.4,19.0,1.0,0.4,0.0,6.8,2.4
215.0,220,210,5446,0,20,0,0,0,5,2,5777.4,1.4,17.0,1.8,0.4,0.0,7.2,2.2
205.0,210,200,5913,6,14,2,0,0,3,3,5794.2,1.8,16.8,2.0,0.4,0.0,5.6,3.2
195.0,200,190,5675,1,17,4,1,0,5,3,5680.4,2.2,18.6,2.0,0.2,0.0,3.2,3.0
185.0,190,180,5782,2,17,3,0,0,2,6,5683.0,2.2,18.0,2.0,0.2,0.0,2.6,2.6
175.0,180,170,5586,2,25,1,0,0,1,1,5677.0,1.0,20.4,1.8,0.4,0.0,2.4,2.4
165.0,170,160,5459,0,17,0,0,0,2,0,5599.6,0.8,21.6,1.6,0.4,0.0,1.8,2.4
155.0,160,150,5883,0,26,1,1,0,2,2,5548.0,0.6,24.0,1.0,0.4,0.0,2.4,1.6
145.0,150,140,5288,0,23,3,1,0,2,3,5563.0,0.4,22.6,1.2,0.4,0.0,2.2,1.8
135.0,140,130,5524,1,29,0,0,0,5,2,5536.4,0.8,23.4,1.4,0.6,0.0,2.8,2.0
125.0,130,120,5661,1,18,2,0,0,0,2,5396.2,1.2,21.0,2.4,0.6,0.0,3.2,2.0
115.0,120,110,5326,2,21,1,1,0,5,1,5536.8,1.2,20.8,2.6,0.8,0.0,3.6,1.6
105.0,110,100,5182,2,14,6,1,0,4,2,5469.8,1.0,19.6,3.0,0.8,0.0,3.6,1.4
95.0,100,90,5991,0,22,4,2,0,4,1,5455.4,0.8,21.2,3.0,1.2,0.0,3.8,1.4
85.0,90,80,5189,0,23,2,0,0,5,1,5526.4,0.6,20.6,3.0,1.4,0.0,4.6,2.6
75.0,80,70,5589,0,26,2,2,0,1,2,5556.0,0.4,20.2,1.8,1.4,0.0,4.6,2.6
65.0,70,60,5681,1,18,1,2,0,9,7,5400.8,0.6,20.6,1.8,1.4,0.0,4.0,2.6
55.0,60,50,5330,1,12,0,1,0,4,2,5494.4,0.6,19.8,2.2,1.8,0.0,3.4,3.2
45.0,50,40,5215,1,24,4,2,0,1,1,5448.0,0.8,18.0,2.4,1.8,0.0,3.8,2.8
35.0,40,30,5657,0,19,4,2,0,2,4,5383.2,0.8,19.0,2.6,1.8,0.0,3.0,1.6
25.0,30,20,5357,1,17,3,2,0,3,0,5333.8,1.0,20.6,2.8,1.8,0.0,3.2,1.2
15.0,20,10,5357,1,23,2,2,0,5,1,,,,,,,,
5.0,10,0,5083,2,20,1,1,0,5,0,,,,,,,,
