mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
405.0,410,400,4633,0,9,1,0,0,0,0,,,,,,,,
395.0,400,390,4207,0,5,0,0,0,0,4,,,,,,,,
385.0,390,380,4122,0,7,0,0,0,0,1,4537.8,0.2,7.6,1.2,0.0,0.0,0.0,1.4
375.0,380,370,4845,0,4,3,0,0,0,1,4457.6,0.2,7.4,1.2,0.0,0.0,0.0,1.8
365.0,370,360,4882,1,13,2,0,0,0,1,4458.8,0.2,6.6,1.4,0.0,0.0,0.2,1.2
355.0,360,350,4232,0,8,1,0,0,0,2,4461.0,0.4,6.0,1.4,0.0,0.0,0.6,1.0
345.0,350,340,4213,0,1,1,0,0,1,1,4517.4,0.4,5.8,1.4,0.0,0.0,0.6,0.8
335.0,340,330,4133,1,4,0,0,0,2,0,4614.2,0.2,5.6,1.2,0.0,0.0,1.0,0.8
325.0,330,320,5127,0,3,3,0,0,0,0,4649.6,0.2,4.6,1.0,0.0,0.0,1.0,0.8
315.0,320,310,5366,0,12,1,0,0,2,1,4712.4,0.2,5.8,0.8,0.0,0.0,1.4,0.8
305.0,310,300,4409,0,3,0,0,0,0,2,4863.0,0.0,6.6,0.8,0.0,0.0,1.2,1.0
295.0,300,290,4527,0,7,0,0,0,3,1,4791.4,0.2,7.4,0.2,0.0,0.0,1.2,2.2
285.0,290,280,4886,0,8,0,0,0,1,1,4598.4,0.2,7.2,0.4,0.0,0.0,1.0,2.0
275.0,280,270,4769,1,7,0,0,0,0,6,4751.6,0.2,8.2,0.6,0.2,0.0,1.6,1.8
265.0,270,260,4401,0,11,2,0,0,1,0,4983.2,0.4,8.6,0.8,0.2,0.0,1.4,2.0
255.0,260,250,5175,0,8,1,1,0,3,1,5041.6,0.4,8.6,1.2,0.2,0.0,1.8,2.2
245.0,250,240,5685,1,9,1,0,0,2,2,5097.4,0.4,9.8,1.2,0.2,0.0,2.4,1.2
235.0,240,230,5178,0,8,2,0,0,3,2,5166.4,0.6,8.2,0.8,0.2,0.0,2.2,1.4
225.0,230,220,5048,1,13,0,0,0,3,1,5075.2,0.8,9.0,0.6,0.0,0.0,2.0,1.2
215.0,220,210,4746,1,3,0,0,0,0,1,4978.6,0.6,9.0,0.4,0.0,0.0,2.6,1.0
205.0,210,200,4719,1,12,0,0,0,2,0,5148.2,0.6,9.0,0.2,0.0,0.0,2.0,1.0
195.0,200,190,5202,0,9,0,0,0,5,1,5243.8,0.4,7.2,0.8,0.0,0.0,1.6,1.2
185.0,190,180,6026,0,8,1,0,0,0,2,5273.6,0.8,8.2,1.2,0.0,0.0,1.8,1.2
175.0,180,170,5526,0,4,3,0,0,1,2,5308.8,0.6,7.0,1.2,0.0,0.0,2.2,1.2
165.0,170,160,4895,3,8,2,0,0,1,1,5277.6,0.6,5.6,1.6,0.2,0.0,1.2,1.0
155.0,160,150,4895,0,6,0,0,0,4,0,4998.2,0.6,6.0,1.4,0.2,0.0,1.6,1.0
145.0,150,140,5046,0,2,2,1,0,0,0,4997.2,0.6,6.4,1.0,0.2,0.0,1.8,1.0
135.0,140,130,4629,0,10,0,0,0,2,2,4915.4,0.0,6.2,0.6,0.2,0.0,1.6,1.2
125.0,130,120,5521,0,6,1,0,0,2,2,4916.2,0.0,6.2,0.8,0.2,0.0,1.0,2.0
115.0,120,110,4486,0,7,0,0,0,0,2,4928.8,0.0,7.2,0.8,0.0,0.0,1.4,2.4
105.0,110,100,4899,0,6,1,0,0,1,4,4968.6,0.0,7.2,1.0,0.0,0.0,1.4,2.2
95.0,100,90,5109,0,7,2,0,0,2,2,4816.8,0.0,7.6,1.2,0.2,0.0,1.2,1.8
85.0,90,80,4828,0,10,1,0,0,2,1,4858.2,0.2,7.6,1.4,0.2,0.0,1.8,1.8
75.0,80,70,4762,0,8,2,1,0,1,0,4878.0,0.2,7.2,1.4,0.2,0.0,1.8,1.6
65.0,70,60,4693,1,7,1,0,0,3,2,4838.4,0.4,8.0,1.4,0.2,0.0,1.6,1.8
55.0,60,50,4998,0,4,1,0,0,1,3,5090.4,0.8,8.0,1.4,0.2,0.0,1.4,2.0
45.0,50,40,4911,1,11,2,0,0,1,3,5630.8,1.2,8.8,1.4,0.0,0.0,2.4,2.2
35.0,40,30,6088,2,10,1,0,0,1,2,6389.8,1.2,11.4,1.2,0.0,0.0,2.4,2.2
25.0,30,20,7464,2,12,2,0,0,6,1,7067.4,1.6,13.0,1.2,0.0,0.0,3.6,2.0
15.0,20,10,8488,1,20,0,0,0,3,2,,,,,,,,
5.0,10,0,8386,2,12,1,0,0,7,2,,,,,,,,
