mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
405.0,410,400,1484,0,5,0,0,0,0,0,,,,,,,,
395.0,400,390,1858,2,7,0,0,0,0,0,,,,,,,,
385.0,390,380,1938,1,4,0,0,0,0,0,1678.0,1.2,7.2,0.2,0.0,0.0,0.2,0.0
375.0,380,370,1588,3,12,1,0,0,1,0,1685.6,1.4,6.8,0.2,0.0,0.0,0.2,0.0
365.0,370,360,1522,0,8,0,0,0,0,0,1619.4,1.0,6.4,0.2,0.0,0.0,0.2,0.0
355.0,360,350,1522,1,3,0,0,0,0,0,1573.2,3.8,6.4,0.2,0.0,0.0,0.2,0.0
345.0,350,340,1527,0,5,0,0,0,0,0,1617.6,3.2,7.0,0.0,0.0,0.0,0.0,0.0
335.0,340,330,1707,15,4,0,0,0,0,0,1652.8,3.4,7.8,0.0,0.0,0.0,0.0,0.0
325.0,330,320,1810,0,15,0,0,0,0,0,1688.8,3.4,8.8,0.0,0.0,0.0,0.0,0.0
315.0,320,310,1698,1,12,0,0,0,0,0,1748.2,3.8,10.0,0.0,0.0,0.0,0.0,0.0
305.0,310,300,1702,1,8,0,0,0,0,0,1730.2,0.8,11.2,0.0,0.0,0.0,0.0,0.0
295.0,300,290,1824,2,11,0,0,0,0,0,1766.0,1.0,10.6,0.0,0.0,0.0,0.0,0.0
285.0,290,280,1617,0,10,0,0,0,0,0,1790.2,0.8,9.6,0.0,0.0,0.0,0.0,0.0
275.0,280,270,1989,1,12,0,0,0,0,0,1801.6,0.8,9.4,0.0,0.0,0.0,0.2,0.0
265.0,270,260,1819,0,7,0,0,0,0,0,1876.0,0.6,9.2,0.0,0.0,0.0,0.2,0.0
255.0,260,250,1759,1,7,0,0,0,1,0,1938.2,0.6,10.6,0.0,0.0,0.0,0.2,0.0
245.0,250,240,2196,1,10,0,0,0,0,0,1938.8,0.8,11.8,0.0,0.0,0.0,0.2,0.0
235.0,240,230,1928,0,17,0,0,0,0,0,1957.6,1.0,12.2,0.0,0.0,0.0,0.2,0.2
225.0,230,220,1992,2,18,0,0,0,0,0,2020.4,1.0,13.2,0.0,0.0,0.0,0.2,0.2
215.0,220,210,1913,1,9,0,0,0,0,1,1976.8,0.8,13.4,0.0,0.0,0.0,0.2,0.2
205.0,210,200,2073,1,12,0,0,0,1,0,2031.2,0.8,12.8,0.0,0.0,0.0,0.2,0.2
195.0,200,190,1978,0,11,0,0,0,0,0,2076.0,0.4,11.6,0.0,0.0,0.0,0.2,0.2
185.0,190,180,2200,0,14,0,0,0,0,0,2100.0,0.4,12.0,0.0,0.0,0.0,0.4,0.0
175.0,180,170,2216,0,12,0,0,0,0,0,2086.2,0.2,12.0,0.0,0.0,0.0,0.4,0.0
165.0,170,160,2033,1,11,0,0,0,1,0,2047.0,0.4,11.8,0.0,0.0,0.0,0.4,0.0
155.0,160,150,2004,0,12,0,0,0,1,0,2011.0,0.4,10.8,0.0,0.0,0.0,0.4,0.0
145.0,150,140,1782,1,10,0,0,0,0,0,1963.6,0.4,10.4,0.0,0.0,0.0,0.4,0.0
135.0,140,130,2020,0,9,0,0,0,0,0,1976.4,0.2,11.4,0.0,0.0,0.0,0.2,0.0
125.0,130,120,1979,0,10,0,0,0,0,0,1984.2,0.8,11.4,0.0,0.0,0.0,0.0,0.0
115.0,120,110,2097,0,16,0,0,0,0,0,1990.4,0.6,12.0,0.0,0.0,0.0,0.0,0.0
105.0,110,100,2043,3,12,0,0,0,0,0,2035.4,0.6,12.8,0.0,0.0,0.0,0.0,0.0
95.0,100,90,1813,0,13,0,0,0,0,0,2062.4,0.6,14.2,0.0,0.0,0.0,0.0,0.0
85.0,90,80,2245,0,13,0,0,0,0,0,2089.2,0.6,14.2,0.0,0.0,0.0,0.2,0.0
75.0,80,70,2114,0,17,0,0,0,0,0,2165.8,0.0,14.2,0.0,0.0,0.0,0.2,0.0
65.0,70,60,2231,0,16,0,0,0,1,0,2232.4,0.0,14.6,0.0,0.0,0.0,0.4,0.0
55.0,60,50,2426,0,12,0,0,0,0,0,2264.0,0.0,16.2,0.0,0.0,0.0,0.4,0.0
45.0,50,40,2146,0,15,0,0,0,1,0,2325.0,0.0,15.8,0.0,0.0,0.0,0.8,0.0
35.0,40,30,2403,0,21,0,0,0,0,0,2339.8,0.0,17.2,0.0,0.0,0.0,0.6,0.0
25.0,30,20,2419,0,15,0,0,0,2,0,2279.0,0.2,17.2,0.2,0.0,0.0,0.8,0.0
15.0,20,10,2305,0,23,0,0,0,0,0,,,,,,,,
5.0,10,0,2122,1,12,1,0,0,1,0,,,,,,,,
