mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
1205.0,1210,1200,2196,0,5,1,0,0,1,0,,,,,,,,
1195.0,1200,1190,2404,0,6,1,0,0,4,1,,,,,,,,
1185.0,1190,1180,2186,0,8,2,0,0,0,0,2318.8,0.0,7.0,1.2,0.0,0.0,2.0,0.2
1175.0,1180,1170,2380,0,6,0,0,0,3,0,2356.4,0.0,8.0,1.0,0.0,0.0,2.0,0.4
1165.0,1170,1160,2428,0,10,2,0,0,2,0,2320.0,0.0,8.4,0.8,0.0,0.0,1.2,0.2
1155.0,1160,1150,2384,0,10,0,0,0,1,1,2386.2,0.2,9.4,0.4,0.0,0.0,1.2,0.2
1145.0,1150,1140,2222,0,8,0,0,0,0,0,2382.8,0.4,9.4,0.4,0.0,0.0,0.6,0.6
1135.0,1140,1130,2517,1,13,0,0,0,0,0,2383.2,0.4,9.8,0.4,0.0,0.0,0.2,0.6
1125.0,1130,1120,2363,1,6,0,0,0,0,2,2373.2,0.4,9.4,0.4,0.0,0.0,0.0,0.4
1115.0,1120,1110,2430,0,12,2,0,0,0,0,2398.4,0.4,8.6,0.4,0.0,0.0,0.8,0.6
1105.0,1110,1100,2334,0,8,0,0,0,0,0,2371.4,0.2,8.0,0.6,0.0,0.0,1.0,0.8
1095.0,1100,1090,2348,0,4,0,0,0,4,1,2339.4,0.0,9.0,0.6,0.0,0.0,1.4,0.4
1085.0,1090,1080,2382,0,10,1,0,0,1,1,2334.6,0.0,8.4,0.2,0.0,0.0,1.6,0.6
1075.0,1080,1070,2203,0,11,0,0,0,2,0,2319.4,0.0,8.2,0.2,0.0,0.0,1.8,0.8
1065.0,1070,1060,2406,0,9,0,0,0,1,1,2347.8,0.0,10.8,0.2,0.0,0.0,1.0,0.8
1055.0,1060,1050,2258,0,7,0,0,0,1,1,2369.0,0.0,10.4,0.0,0.0,0.0,1.0,0.6
1045.0,1050,1040,2490,0,17,0,0,0,0,1,2415.2,0.0,10.0,0.4,0.0,0.0,0.8,0.6
1035.0,1040,1030,2488,0,8,0,0,0,1,0,2445.6,0.0,10.4,0.6,0.0,0.0,0.8,0.4
1025.0,1030,1020,2434,0,9,2,0,0,1,0,2523.6,0.0,10.4,0.8,0.0,0.0,1.0,0.2
1015.0,1020,1010,2558,0,11,1,0,0,1,0,2538.4,0.0,8.6,1.0,0.0,0.0,1.0,0.2
1005.0,1010,1000,2648,0,7,1,0,0,2,0,2592.8,0.2,9.2,1.4,0.0,0.0,0.8,0.4
995.0,1000,990,2564,0,8,1,0,0,0,1,2701.6,0.2,11.2,1.2,0.0,0.0,0.6,1.0
985.0,990,980,2760,1,11,2,0,0,0,1,2788.2,0.4,11.0,1.0,0.0,0.0,1.4,1.0
975.0,980,970,2978,0,19,1,0,0,0,3,2857.2,0.4,12.8,1.0,0.0,0.0,1.0,1.0
965.0,970,960,2991,1,10,0,0,0,5,0,2907.6,0.4,13.4,1.4,0.0,0.0,1.2,0.8
955.0,960,950,2993,0,16,1,0,0,0,0,2924.0,0.4,12.4,1.2,0.0,0.0,1.4,0.8
945.0,950,940,2816,0,11,3,0,0,1,0,2878.6,0.4,10.6,1.2,0.0,0.0,1.4,0.2
935.0,940,930,2842,1,6,1,0,0,1,1,2856.8,0.2,10.6,1.6,0.0,0.0,0.4,0.2
925.0,930,920,2751,0,10,1,0,0,0,0,2841.4,0.2,9.4,1.4,0.0,0.0,1.0,0.4
915.0,920,910,2882,0,10,2,0,0,0,0,2835.0,0.2,8.6,1.0,0.0,0.0,1.0,0.4
905.0,910,900,2916,0,10,0,0,0,3,1,2859.2,0.0,9.4,1.4,0.0,0.0,1.2,0.4
895.0,900,890,2784,0,7,1,0,0,1,0,2889.6,0.0,9.2,1.2,0.0,0.0,1.2,0.4
885.0,890,880,2963,0,10,3,0,0,2,1,2893.8,0.0,10.6,0.8,0.0,0.0,1.2,0.6
875.0,880,870,2903,0,9,0,0,0,0,0,2915.4,0.2,11.4,0.8,0.0,0.0,1.0,0.6
865.0,870,860,2903,0,17,0,0,0,0,1,2944.6,0.2,12.0,0.6,0.0,0.0,1.2,0.8
855.0,860,850,3024,1,14,0,0,0,2,1,2924.0,0.2,12.8,0.0,0.0,0.0,0.8,0.6
845.0,850,840,2930,0,10,0,0,0,2,1,2910.0,0.2,13.0,0.0,0.0,0.0,1.0,0.8
835.0,840,830,2860,0,14,0,0,0,0,0,2943.8,0.2,11.4,0.2,0.0,0.0,1.0,0.6
825.0,830,820,2833,0,10,0,0,0,1,1,2964.2,0.0,11.2,0.4,0.0,0.0,0.8,0.4
815.0,820,810,3072,0,9,1,0,0,0,0,2976.0,0.0,11.8,0.6,0.0,0.0,0.4,0.6
805.0,810,800,3126,0,13,1,0,0,1,0,3028.4,0.2,11.0,0.6,0.0,0.0,0.4,1.0
795.0,800,790,2989,0,13,1,0,0,0,2,3078.0,0.2,11.2,1.0,0.0,0.0,0.6,1.4
785.0,790,780,3122,1,10,0,0,0,0,2,3039.2,0.2,11.4,1.0,0.0,0.0,0.6,1.6
775.0,780,770,3081,0,11,2,0,0,2,3,,,,,,,,
765.0,770,760,2878,0,10,1,0,0,0,1,,,,,,,,
