mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
375.0,380,370,249,0,4,0,0,0,5,0,,,,,,,,
385.0,390,380,273,0,10,0,0,0,6,0,,,,,,,,
395.0,400,390,297,0,5,0,0,0,7,0,243.2,0.0,5.2,0.0,0.0,0.0,6.4,0.0
405.0,410,400,221,0,3,0,0,0,4,0,234.8,0.0,5.2,0.0,0.0,0.0,7.0,0.0
415.0,420,410,176,0,4,0,0,0,10,0,224.0,0.0,4.0,0.0,0.0,0.0,7.2,0.0
425.0,430,420,207,0,4,0,0,0,8,0,200.8,0.0,4.4,0.0,0.0,0.0,7.4,0.0
435.0,440,430,219,0,4,0,0,0,7,0,,,,,,,,
445.0,450,440,181,0,7,0,0,0,8,0,,,,,,,,
