mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
390.0,395,385,87,0,1,0,0,0,5,0,,,,,,,,
400.0,405,395,79,0,1,0,0,0,4,0,,,,,,,,
410.0,415,405,82,0,1,0,0,0,1,0,82.8,0.0,1.6,0.0,0.0,0.0,5.0,0.0
420.0,425,415,86,0,4,0,0,0,9,0,81.2,0.0,1.6,0.0,0.0,0.0,4.4,0.0
430.0,435,425,80,0,1,0,0,0,6,0,83.8,0.0,1.6,0.0,0.0,0.0,4.4,0.0
440.0,445,435,79,0,1,0,0,0,2,0,84.2,0.0,1.6,0.0,0.0,0.0,4.6,0.0
450.0,455,445,92,0,1,0,0,0,4,0,,,,,,,,
460.0,465,455,84,0,1,0,0,0,2,0,,,,,,,,
