mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
795.0,800,790,11647,1,6,0,0,0,0,0,,,,,,,,
785.0,790,780,8682,0,2,0,0,0,1,0,,,,,,,,
775.0,780,770,11178,0,3,1,0,0,1,0,12798.6,0.8,5.4,0.6,0.0,0.0,1.6,0.2
765.0,770,760,17667,1,8,0,0,0,2,0,13244.8,0.6,5.8,0.6,0.0,0.0,1.8,0.2
755.0,760,750,14819,2,8,2,0,0,4,1,13910.2,0.6,6.2,0.6,0.0,0.0,2.0,0.6
745.0,750,740,13878,0,8,0,0,0,1,0,14394.0,0.8,6.6,0.4,0.0,0.0,2.0,1.2
735.0,740,730,12009,0,4,0,0,0,2,2,12880.2,0.6,6.6,0.6,0.0,0.0,1.6,1.4
725.0,730,720,13597,1,5,0,0,0,1,3,12005.2,0.2,6.2,0.2,0.0,0.0,1.0,1.6
715.0,720,710,10098,0,8,1,0,0,0,1,11608.6,0.2,5.4,0.2,0.0,0.0,1.0,1.6
705.0,710,700,10444,0,6,0,0,0,1,2,11251.0,0.2,5.6,0.2,0.0,0.0,0.6,1.4
695.0,700,690,11895,0,4,0,0,0,1,0,10764.2,0.2,5.2,0.2,0.0,0.0,0.6,1.0
685.0,690,680,10221,0,5,0,0,0,0,1,11315.6,0.6,4.6,0.0,0.0,0.0,0.6,0.8
675.0,680,670,11163,1,3,0,0,0,1,1,11554.0,0.6,4.4,0.4,0.0,0.0,0.6,0.8
665.0,670,660,12855,2,5,0,0,0,0,0,11337.6,0.6,5.0,0.4,0.0,0.0,0.4,0.8
655.0,660,650,11636,0,5,2,0,0,1,2,12084.4,0.6,4.2,0.4,0.0,0.0,0.6,0.8
645.0,650,640,10813,0,7,0,0,0,0,0,12129.6,0.6,4.6,0.4,0.0,0.0,0.6,0.6
635.0,640,630,13955,0,1,0,0,0,1,1,11917.2,0.2,5.4,0.4,0.0,0.0,0.6,0.6
625.0,630,620,11389,1,5,0,0,0,1,0,12577.6,0.2,7.0,0.0,0.0,0.0,1.0,0.2
615.0,620,610,11793,0,9,0,0,0,0,0,12158.2,0.4,7.0,0.0,0.0,0.0,1.2,0.4
605.0,610,600,14938,0,13,0,0,0,3,0,11705.2,0.6,8.0,0.2,0.0,0.0,1.2,0.2
595.0,600,590,8716,1,7,0,0,0,1,1,11637.2,0.6,8.4,0.2,0.0,0.0,1.0,0.8
585.0,590,580,11690,1,6,1,0,0,1,0,12096.4,0.6,8.8,0.2,0.0,0.0,1.0,0.8
575.0,580,570,11049,1,7,0,0,0,0,3,11347.0,0.6,8.2,0.2,0.0,0.0,0.6,1.2
565.0,570,560,14089,0,11,0,0,0,0,0,12662.8,0.6,9.0,0.2,0.0,0.0,0.6,1.0
555.0,560,550,11191,0,10,0,0,0,1,2,13026.8,0.6,9.4,0.2,0.0,0.0,0.8,3.8
545.0,550,540,15295,1,11,0,0,0,1,0,13107.8,0.4,8.6,0.2,0.0,0.0,1.2,3.8
535.0,540,530,13510,1,8,1,0,0,2,14,12392.2,0.4,8.6,0.2,0.0,0.0,1.2,4.0
525.0,530,520,11454,0,3,0,0,0,2,3,12587.2,0.4,7.8,0.4,0.0,0.0,1.0,3.8
515.0,520,510,10511,0,11,0,0,0,0,1,11882.6,0.2,7.4,0.4,0.0,0.0,0.8,4.0
505.0,510,500,12166,0,6,1,0,0,0,1,11395.2,0.2,6.6,0.2,0.0,0.0,0.6,1.2
495.0,500,490,11772,0,9,0,0,0,0,1,11814.0,0.2,7.0,0.4,0.0,0.0,0.4,1.0
485.0,490,480,11073,1,4,0,0,0,1,0,12272.2,0.2,6.0,0.4,0.0,0.0,0.6,0.8
475.0,480,470,13548,0,5,1,0,0,1,2,11877.4,0.2,5.8,0.4,0.0,0.0,0.8,0.6
465.0,470,460,12802,0,6,0,0,0,1,0,11509.4,0.2,5.4,0.4,0.0,0.0,1.2,0.8
455.0,460,450,10192,0,5,1,0,0,1,0,11691.8,0.0,7.4,0.6,0.0,0.0,1.0,1.2
445.0,450,440,9932,0,7,0,0,0,2,2,11176.0,0.2,8.0,0.4,0.0,0.0,1.2,0.8
435.0,440,430,11985,0,14,1,0,0,0,2,10585.0,0.6,7.2,0.6,0.0,0.0,1.2,1.2
425.0,430,420,10969,1,8,0,0,0,2,0,,,,,,,,
415.0,420,410,9847,2,2,1,0,0,1,2,,,,,,,,
