mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
445.0,450,440,10556,0,19,2,0,0,1,5,,,,,,,,
435.0,440,430,9256,0,15,2,0,0,2,0,,,,,,,,
425.0,430,420,9340,1,19,1,0,0,3,2,9885.8,0.2,15.6,2.2,0.0,0.0,3.0,1.8
415.0,420,410,10820,0,14,3,0,0,6,0,9783.2,0.4,16.6,1.8,0.0,0.0,3.0,1.4
405.0,410,400,9457,0,11,3,0,0,3,2,9808.6,0.4,16.2,1.4,0.0,0.0,3.0,1.4
395.0,400,390,10043,1,24,0,0,0,1,3,9869.0,0.2,15.2,1.4,0.0,0.0,3.0,1.0
385.0,390,380,9383,0,13,0,0,0,2,0,,,,,,,,
375.0,380,370,9642,0,14,1,0,0,3,0,,,,,,,,
