text
"When I was a kid my dad enrolled me in hockey. I wasn't very good at it, but whatever it was sort of fun. There ended up being a ""Meet Team Canada's Junior League"" contest and my dad entered me in it. The prize was skating around with Team Canada before a game - and then hanging out with them in the locker room.

Crazy thing is I ended up winning, so when the time came we went downtown and I met the team. It was very nerve wracking but skating on the ice with these huge hulking guys was fun. However after the game I was told to join them in the change room. So there is little childhood me walking into the room, only to see the entire Team Canada hockey team sweaty, naked and walking over to say hello.

 I remember their dicks being big and floppy since they just showered, and I was introduced to each naked team member individually. It blew my mind that hot guys just hung around naked like that. 

Then they ate candy with me."
"In middle school I went on a father/son rafting trip with our church. After rafting, we go back to the rafting company’s locker room to clean up. All us kids were terrified to go in the shower area until the adults were done, especially since our dads were in there. However, my dad is really fast at cleaning up and came out early and told me to go clean up and stop waiting around.

So, I venture in and all the other dads from church are nude and toweling off. Right in front of me, my school football coach and teacher has his foot up on a bench with dick and balls just hanging at eye level a few feet away. It was the best view of a real life penis I had seen at that point in life. It stuck with me so much that when I had him for class the rest of that year I had to keep telling myself to not stare at his crotch. 

Also awkward. I remember staring at a really beefy butt in the shower room too and then realizing it was my pastor’s."
[deleted]
Because PETA would flip the fuck out.
"I hope you immediately deep throated a spare rib, pulled the clean meatless bone out of your mouth and then dropped it like a mic before continuing on your way."
Guess he knew what you really wanted to order
I had a gf in highschool...thought I had ED for a long time...then i fucked a guy. Turns out my dick works just fine...
I was bare naked for a few seconds while I was changing this morning.
"Shortly after midnight a guy was blowing me in an apartment stairwell, then moments later his sister comes out and catches us. He then starts crying and comes out to her lol. I make awkward exit."
"when I was like 25, a bi friend from college was visiting my city for work. on his last night here, we went out for drinks and got pretty tipsy since it was a Friday night.

towards the end of the evening, he asked if I wanted to see the skyline view from his hotel room, and I laughed it off saying that I'd rather just keep drinking since I see the view all the time.

didn't realize until the next morning that it was almost definitely an invitation to get me into bed.

we're still friends, but happily involved with other people today. part of me will always wonder what he looks like naked, though."
Whore.
"I mean, if you don't do it, it's basically kink shaming."
"Best friend’s brother. The bathroom door at their house didn’t close properly and I was walking by just as he got out of the shower. God bless him, he was absolutely gorgeous. "
"All of the above. 

However. 

We also need to be aware, that LGBT liberation is not *just* about being accepted as “just like you” by straight people. It’s also about making sure that people are free to be who they want to be - even if the person they want to be is a flaming drag-wearing, power bottom leather bitch boy, high-voiced mincing queen who loves Britney and drama. 

Being gay doesn’t mean that, but we’re really selling out if we co-opt all the middle-of-the-road conformity that used to keep us down. If you’re a middle-American/English/whatever your local equivalent guy or girl who wears a suit and tie and is totally accepted and “normal” and you’re happy that way because you’re living your best life, then that’s great. 

But don’t forget to use your power as an “insider” to speak up for all the people who are still outsiders. Being a white cis gay man in a western country with a good family relationship and a rack full of neckties (which is basically me) doesn’t mean you can join forces with the straights to laugh and make fun of the transgender folk or the dykes in check shirts or the disco queens or the ones who actually don’t WANT to settle down with a husband, 2.4 adopted refugee kids and a labrador. 

It’s not all about proving we’re normal “like them,” sometimes it’s about saying “fuck normal, open your mind and take us as we are. All of us.”"
"I hate to break this to you, but your family is this amazing - you just spent Christmas with them."
"What really helped me with my depression are dogs. Since I'm living in a small flat, I can't offer enough space for a dog, so I asked a few neighbors if I can walk their dogs. Win-win for everybody!"
"that was such a perfect set-up for ""Thanks, you should hear my number"" holy shit"
"I was maybe 18 or 19 and flying alone from Denver to San Francisco, and chatted with the very attractive 30-ish gentleman next to me who was on his way to SF via Denver from somewhere east.  I'm pretty sure I was accidentally charming and wonderful, just being my friendly normal self.  He gave me his phone number and asked me to call him while we were both in the city.  As he was leaving I realized he was gorgeous and into me.

I pretty much **immediately forgot that entire interaction** until about a year later when I was getting into my own flirt-and-hookup phase that I had a slam dunk hot-ass one night stand slipped into my pocket and fully whiffed the chance.

Brutal!"
"This is an easy one.  If you can't handle being a convenient mouth for a straight guy, you need to stop sucking his dick.   

I suggest breaking it off with a confidence-boosting ""You're just too sexy and your dick tastes so good that I can't keep sucking you out of fear of becoming addicted to your sweet, straight nut."" "
"I think you should but if you start to feel frustrated by him not coming out, remember you made a choice and don't blame him if he doesn't change.  Just be honest and say.. let's meet again when we don't have HS and parents stopping us."
"College, senior year: He had stuck glow-in-the-dark stars to the ceiling of his room in the house he rented with friends, and he told me I should come back and see them at night to get the full effect. I was hung up on someone else at the time and completely ignored what I later realized was a fairly obvious invitation from a much nicer guy than the one I was hung up on. "
"Went in to a restaurant, gave my name to order and the cute guy taking my order said ""that's a cute name"" and I said ""thanks my parents gave it to me"" before grabbing my food and walking away 🙃"
"When someone has ""don't tap me"" in their profile, I make sure to tap them just to be a dick. "
You let that go on for **wayyy** too long. I would’ve stopped engaging him after the 3rd time he didn’t take no for an answer.
Came for the porn. Came for the porn 
LOL- thanks for sharing. 
"I one time internally cringed at seeing two young males holding hands in my university.

Now I want that more than anything in rhe world..."
"[**Call Me by Your Name**](https://www.youtube.com/watch?v=Z9AYPxH5NTM)

*It's the summer of 1983, and precocious 17-year-old Elio Perlman is spending the days with his family at their 17th-century villa in Lombardy, Italy. He soon meets Oliver, a handsome doctoral student who's working as an intern for Elio's father. Amid the sun-drenched splendor of their surroundings, Elio and Oliver discover the heady beauty of awakening desire over the course of a summer that will alter their lives forever.*
"
"I think you're really really fortunate. You now have a family to go home to for Christmas. Some don't. I get where you're coming from, but hey, you're loved now. :)"
[deleted]
"He found out when I brought my first boyfriend home. I told my mom years earlier but never told my dad. 

Me: ""Yo dad this is my boyfriend _____"" 

Dad: ""You're what? (mom in the background: """"His BOYfriend!"") Oh okay. Great. *slight pause* Are you a sports fan?"" he asks him. 

BF: ""Yea I'm a huge giants fan.""

Dad: ""Oh wonderful, thank God! Do you know he's a pats fan...?!"" he says while pointing at me.  

BF: ""We can't all be perfect."" 

*sigh*

He also bought condoms and lube and put them on my bed. Then he went out of his away to tell me what they were for, because I apparently couldn't figure it out...

Him: ""You guys know how to put a condom on, right?""

Me: ""Yes...""

Him: ""Ok just making sure. The lubricant is for your butts. I asked (our doctor) about it and she said to tell them to use lots of lube with the condoms so that you don't tear your butts."" 

Me: ""Ok cool.. whatever... bye...""

Him: ""And don't flush the condoms when you're done, make sure you throw them away in the garbage cause they'll clog up the pipes."" 

Me: YES we know.... goo awayy!"" 

Him: ""Ok be safe! And your mom said dinner will be ready around 6."" and then he closes the door. 

Bf thought it was funny but I was red af and I don't get embarrassed easy, but that was fucking torture."
"This!

The whole “discreet” thing bugs me generally. I get if you’re not out (although it’s not the 50s anymore) but the expectation someone is going to hook up with you without any information at all I crazy. 

“No chat. Just meet. Don’t ask for pics cos I’m discreet”

Oh yeah sure, total stranger, I’ll get my coat on!"
"I dated this guy once who would fuck me so good that when he was done it was nearly impossible for me to move. My hands and harms are paralyzed, I could barely see, and  was in a state of euphoria. "
Rock Paper Scissors. If you both use scissors you’re lesbians now.
