mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
95.0,100,90,574,0,15,0,0,0,12,0,,,,,,,,
5.0,10,0,424,0,20,0,0,0,13,0,,,,,,,,
105.0,110,100,542,0,9,0,0,0,9,0,589.8,0.0,14.8,0.2,0.0,0.0,15.0,0.0
115.0,120,110,839,0,14,0,0,0,26,0,584.6,0.0,13.4,0.2,0.0,0.0,14.2,0.0
125.0,130,120,570,0,16,1,0,0,15,0,592.6,0.0,11.6,0.2,0.0,0.0,13.8,0.0
135.0,140,130,548,0,8,0,0,0,8,0,604.2,0.0,12.0,0.2,0.0,0.0,14.6,0.0
145.0,150,140,464,0,11,0,0,0,11,0,527.4,0.0,11.6,0.2,0.0,0.0,11.2,0.0
155.0,160,150,600,0,11,0,0,0,13,0,505.0,0.0,10.2,0.0,0.0,0.0,10.6,0.0
165.0,170,160,455,0,12,0,0,0,9,0,468.0,0.0,9.8,0.0,0.0,0.0,10.8,0.0
175.0,180,170,458,0,9,0,0,0,12,0,450.2,0.0,9.6,0.0,0.0,0.0,11.6,0.0
185.0,190,180,363,0,6,0,0,0,9,0,428.8,0.0,8.6,0.0,0.0,0.0,11.6,0.0
195.0,200,190,375,0,10,0,0,0,15,0,425.4,0.0,7.6,0.0,0.0,0.0,12.8,0.0
15.0,20,10,493,0,6,0,0,0,13,0,402.2,0.0,6.8,0.2,0.0,0.0,12.4,0.0
205.0,210,200,438,0,7,0,0,0,15,0,416.4,0.0,8.0,0.2,0.0,0.0,12.4,0.0
215.0,220,210,342,0,5,1,0,0,10,0,441.0,0.0,8.2,0.2,0.0,0.0,12.6,0.0
225.0,230,220,434,0,12,0,0,0,9,0,425.8,0.0,8.6,0.2,0.0,0.0,12.0,0.0
235.0,240,230,498,0,11,0,0,0,16,0,431.2,0.0,8.2,0.2,0.0,0.0,11.6,0.2
245.0,250,240,417,0,8,0,0,0,10,0,423.4,0.0,8.0,0.0,0.0,0.0,11.6,0.2
255.0,260,250,465,0,5,0,0,0,13,1,405.0,0.0,6.0,0.0,0.0,0.0,12.4,0.2
265.0,270,260,303,0,4,0,0,0,10,0,365.2,0.0,4.4,0.0,0.0,0.0,11.6,0.2
275.0,280,270,342,0,2,0,0,0,13,0,328.4,0.0,3.6,0.0,0.0,0.0,11.4,0.6
285.0,290,280,299,0,3,0,0,0,12,0,330.4,0.0,4.4,0.0,0.0,0.0,10.6,0.4
295.0,300,290,233,0,4,0,0,0,9,2,301.0,0.0,4.8,0.0,0.0,0.0,9.8,0.4
25.0,30,20,475,0,9,0,0,0,9,0,265.2,0.0,5.6,0.0,0.0,0.0,7.8,0.4
305.0,310,300,156,0,6,0,0,0,6,0,264.0,0.0,6.2,0.0,0.0,0.0,7.4,0.4
315.0,320,310,163,0,6,0,0,0,3,0,260.0,0.0,6.0,0.0,0.0,0.0,6.2,0.0
325.0,330,320,293,0,6,0,0,0,10,0,203.0,0.0,6.0,0.0,0.0,0.0,5.6,0.0
335.0,340,330,213,0,3,0,0,0,3,0,215.0,0.0,5.8,0.0,0.0,0.0,5.6,0.0
345.0,350,340,190,0,9,0,0,0,6,0,220.4,0.0,5.4,0.0,0.0,0.0,7.2,0.0
355.0,360,350,216,0,5,0,0,0,6,0,211.6,0.0,5.0,0.0,0.0,0.0,6.2,0.0
365.0,370,360,190,0,4,0,0,0,11,0,223.4,0.0,6.4,0.0,0.0,0.0,6.8,0.0
375.0,380,370,249,0,4,0,0,0,5,0,244.8,0.0,5.6,0.0,0.0,0.0,7.0,0.0
385.0,390,380,272,0,10,0,0,0,6,0,323.2,0.0,6.4,0.0,0.0,0.0,8.4,0.0
395.0,400,390,297,0,5,0,0,0,7,0,329.4,0.0,6.2,0.0,0.0,0.0,7.0,0.0
35.0,40,30,608,0,9,0,0,0,13,0,404.4,0.0,7.0,0.0,0.0,0.0,8.6,0.0
405.0,410,400,221,0,3,0,0,0,4,0,433.0,0.0,6.2,0.0,0.0,0.0,10.0,0.0
45.0,50,40,624,0,8,0,0,0,13,0,466.6,0.0,5.8,0.0,0.0,0.0,12.0,0.0
55.0,60,50,415,0,6,0,0,0,13,0,489.2,0.0,6.2,0.4,0.0,0.0,14.4,0.0
65.0,70,60,465,0,3,0,0,0,17,0,557.4,0.0,7.4,0.4,0.0,0.0,15.0,0.0
75.0,80,70,721,0,11,2,0,0,25,0,,,,,,,,
85.0,90,80,562,0,9,0,0,0,7,0,,,,,,,,
