mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
95.0,100,90,43,0,1,0,0,0,3,0,,,,,,,,
5.0,10,0,38,0,2,0,0,0,0,0,,,,,,,,
105.0,110,100,41,0,0,0,0,0,0,0,38.6,0.0,0.8,0.0,0.0,0.0,1.2,0.0
115.0,120,110,32,0,1,0,0,0,3,0,38.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0
125.0,130,120,39,0,0,0,0,0,0,0,37.2,0.0,0.4,0.0,0.0,0.0,1.4,0.0
135.0,140,130,40,0,1,0,0,0,1,0,36.4,0.0,0.4,0.0,0.0,0.0,1.6,0.0
145.0,150,140,34,0,0,0,0,0,3,0,37.4,0.0,0.6,0.0,0.0,0.0,1.4,0.0
155.0,160,150,37,0,0,0,0,0,1,0,39.4,0.0,0.6,0.0,0.0,0.0,2.0,0.0
165.0,170,160,37,0,2,0,0,0,2,0,40.0,0.0,0.4,0.0,0.0,0.0,2.4,0.0
175.0,180,170,49,0,0,0,0,0,3,0,41.4,0.0,0.6,0.0,0.0,0.0,2.6,0.0
185.0,190,180,43,0,0,0,0,0,3,0,41.4,0.0,0.6,0.0,0.0,0.0,2.4,0.0
195.0,200,190,41,0,1,0,0,0,4,0,43.4,0.0,0.6,0.0,0.0,0.0,2.2,0.0
15.0,20,10,37,0,0,0,0,0,0,0,43.0,0.0,0.8,0.0,0.0,0.0,1.8,0.0
205.0,210,200,47,0,2,0,0,0,1,0,42.4,0.0,1.0,0.0,0.0,0.0,1.8,0.0
215.0,220,210,47,0,1,0,0,0,1,0,42.2,0.0,1.0,0.0,0.0,0.0,2.0,0.0
225.0,230,220,40,0,1,0,0,0,3,0,44.0,0.0,1.4,0.0,0.0,0.0,2.4,0.0
235.0,240,230,40,0,1,0,0,0,5,0,43.2,0.0,1.0,0.0,0.0,0.0,2.4,0.0
245.0,250,240,46,0,2,0,0,0,2,0,44.4,0.0,1.0,0.0,0.0,0.0,3.0,0.0
255.0,260,250,43,0,0,0,0,0,1,0,46.8,0.0,1.2,0.0,0.0,0.0,3.4,0.0
265.0,270,260,53,0,1,0,0,0,4,0,48.2,0.2,1.0,0.0,0.0,0.0,2.4,0.0
275.0,280,270,52,0,2,0,0,0,5,0,47.6,0.2,0.8,0.0,0.0,0.0,2.4,0.0
285.0,290,280,47,1,0,0,0,0,0,0,46.6,0.2,0.8,0.0,0.0,0.0,2.8,0.0
295.0,300,290,43,0,1,0,0,0,2,0,43.8,0.2,0.6,0.0,0.0,0.0,2.6,0.0
25.0,30,20,38,0,0,0,0,0,3,0,41.8,0.2,0.4,0.0,0.0,0.0,3.2,0.0
305.0,310,300,39,0,0,0,0,0,3,0,40.2,0.0,0.6,0.0,0.0,0.0,3.6,0.0
315.0,320,310,42,0,1,0,0,0,8,0,38.6,0.0,0.4,0.0,0.0,0.0,3.6,0.0
325.0,330,320,39,0,1,0,0,0,2,0,38.8,0.0,0.4,0.0,0.0,0.0,3.6,0.0
335.0,340,330,35,0,0,0,0,0,2,0,38.0,0.0,0.4,0.0,0.0,0.0,3.2,0.0
345.0,350,340,39,0,0,0,0,0,3,0,37.4,0.0,0.2,0.0,0.0,0.0,2.0,0.0
355.0,360,350,35,0,0,0,0,0,1,0,38.6,0.0,0.0,0.0,0.0,0.0,1.8,0.0
365.0,370,360,39,0,0,0,0,0,2,0,41.2,0.0,0.2,0.0,0.0,0.0,1.8,0.0
375.0,380,370,45,0,0,0,0,0,1,0,42.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0
385.0,390,380,48,0,1,0,0,0,2,0,41.6,0.0,0.2,0.0,0.0,0.0,1.4,0.0
395.0,400,390,43,0,0,0,0,0,1,0,43.2,0.0,0.8,0.0,0.0,0.0,1.4,0.0
35.0,40,30,33,0,0,0,0,0,1,0,41.2,0.0,0.8,0.0,0.0,0.0,2.4,0.0
405.0,410,400,47,0,3,0,0,0,2,0,38.2,0.0,0.6,0.0,0.0,0.0,2.4,0.0
45.0,50,40,35,0,0,0,0,0,6,0,37.2,0.0,0.6,0.0,0.0,0.0,2.6,0.0
55.0,60,50,33,0,0,0,0,0,2,0,40.4,0.0,0.8,0.0,0.0,0.0,3.4,0.0
65.0,70,60,38,0,0,0,0,0,2,0,38.6,0.0,0.4,0.0,0.0,0.0,3.4,0.0
75.0,80,70,49,0,1,0,0,0,5,0,,,,,,,,
85.0,90,80,38,0,1,0,0,0,2,0,,,,,,,,
