mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
405.0,410,400,911,0,39,0,0,0,91,0,,,,,,,,
395.0,400,390,930,0,50,0,0,0,90,0,,,,,,,,
385.0,390,380,939,0,39,0,0,0,78,0,913.2,0.0,41.6,0.0,0.0,0.0,89.8,0.0
375.0,380,370,856,0,36,0,0,0,107,0,894.8,0.0,38.0,0.0,0.0,0.0,89.4,0.0
365.0,370,360,930,0,44,0,0,0,83,0,891.4,0.0,37.8,0.0,0.0,0.0,90.6,0.0
355.0,360,350,819,0,21,0,0,0,89,0,876.2,0.0,36.0,0.0,0.0,0.0,90.2,0.0
345.0,350,340,913,0,49,0,0,0,96,0,885.0,0.0,38.8,0.0,0.0,0.0,88.4,0.0
335.0,340,330,863,0,30,0,0,0,76,0,876.2,0.0,37.8,0.0,0.0,0.0,91.2,0.0
325.0,330,320,900,0,50,0,0,0,98,0,897.0,0.0,42.2,0.0,0.0,0.0,92.0,0.0
315.0,320,310,886,0,39,0,0,0,97,0,882.4,0.2,40.6,0.0,0.0,0.0,91.6,0.0
305.0,310,300,923,0,43,0,0,0,93,0,884.8,0.2,42.4,0.0,0.0,0.0,96.4,0.0
295.0,300,290,840,1,41,0,0,0,94,0,901.8,0.2,42.0,0.0,0.0,0.0,98.0,0.0
285.0,290,280,875,0,39,0,0,0,100,0,907.2,0.2,42.4,0.0,0.0,0.0,96.4,0.0
275.0,280,270,985,0,48,0,0,0,106,0,898.8,0.2,42.0,0.0,0.0,0.0,93.0,0.0
265.0,270,260,913,0,41,0,0,0,89,0,929.6,0.0,41.8,0.0,0.0,0.0,96.0,0.0
255.0,260,250,881,0,41,0,0,0,76,0,942.8,0.0,42.8,0.0,0.0,0.0,98.8,0.0
245.0,250,240,994,0,40,0,0,0,109,0,939.6,0.0,43.8,0.0,0.0,0.0,99.4,0.0
235.0,240,230,941,0,44,0,0,0,114,0,945.2,0.0,42.4,0.0,0.0,0.0,96.6,0.0
225.0,230,220,969,0,53,0,0,0,109,0,948.0,0.0,40.2,0.0,0.0,0.0,97.0,0.0
215.0,220,210,941,0,34,0,0,0,75,0,924.2,0.0,40.2,0.2,0.0,0.0,91.6,0.0
205.0,210,200,895,0,30,0,0,0,78,0,903.6,0.0,39.6,0.2,0.0,0.0,86.2,0.0
195.0,200,190,875,0,40,1,0,0,82,0,866.2,0.0,35.2,0.2,0.0,0.0,76.2,0.0
185.0,190,180,838,0,41,0,0,0,87,0,836.4,0.0,36.8,0.2,0.0,0.0,77.8,0.0
175.0,180,170,782,0,31,0,0,0,59,0,810.0,0.0,38.6,0.2,0.0,0.0,80.4,0.0
165.0,170,160,792,0,42,0,0,0,83,0,786.8,0.0,36.8,0.0,0.0,0.0,80.8,0.0
155.0,160,150,763,0,39,0,0,0,91,0,781.8,0.0,37.4,0.0,0.0,0.0,83.6,0.0
145.0,150,140,759,0,31,0,0,0,84,0,764.6,0.0,37.2,0.0,0.0,0.0,86.4,0.0
135.0,140,130,813,0,44,0,0,0,101,0,739.2,0.0,34.6,0.0,0.0,0.0,85.2,0.0
125.0,130,120,696,0,30,0,0,0,73,0,724.2,0.0,36.6,0.0,0.0,0.0,79.8,0.0
115.0,120,110,665,0,29,0,0,0,77,0,719.2,0.0,37.4,0.0,0.0,0.0,79.4,0.0
105.0,110,100,688,0,49,0,0,0,64,0,707.8,0.0,36.8,0.0,0.0,0.0,74.6,0.0
95.0,100,90,734,0,35,0,0,0,82,0,707.8,0.0,37.2,0.0,0.0,0.0,71.6,0.0
85.0,90,80,756,0,41,0,0,0,77,0,722.0,0.0,38.0,0.2,0.0,0.0,70.2,0.0
75.0,80,70,696,0,32,0,0,0,58,0,727.2,0.0,34.8,0.2,0.0,0.0,74.2,0.0
65.0,70,60,736,0,33,1,0,0,70,0,731.2,0.0,34.2,0.2,0.0,0.0,72.2,0.0
55.0,60,50,714,0,33,0,0,0,84,0,722.0,0.0,32.4,0.2,0.0,0.0,68.8,0.0
45.0,50,40,754,0,32,0,0,0,72,0,722.6,0.0,31.0,0.2,0.0,0.0,68.8,0.0
35.0,40,30,710,0,32,0,0,0,60,0,707.8,0.0,31.0,0.0,0.0,0.0,66.4,0.0
25.0,30,20,699,0,25,0,0,0,58,0,689.8,0.0,28.0,0.0,0.0,0.0,59.6,0.0
15.0,20,10,662,0,33,0,0,0,58,0,,,,,,,,
5.0,10,0,624,0,18,0,0,0,50,0,,,,,,,,
