mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
405.0,410,400,17427,1,56,6,0,0,0,8,,,,,,,,
395.0,400,390,16979,1,41,4,0,0,3,3,,,,,,,,
385.0,390,380,18058,2,40,3,0,0,2,11,17410.0,1.2,44.0,3.8,0.0,0.0,1.4,4.4
375.0,380,370,16959,2,44,3,0,0,2,0,17284.2,1.0,42.0,3.0,0.0,0.0,1.8,3.0
365.0,370,360,17627,0,39,3,0,0,0,0,17408.0,1.0,45.8,3.0,0.0,0.0,2.0,3.0
355.0,360,350,16798,0,46,2,0,0,2,1,17292.4,0.6,46.8,3.0,0.0,0.0,2.6,1.4
345.0,350,340,17598,1,60,4,0,0,4,3,17462.6,0.2,46.0,2.8,0.0,0.0,2.6,2.0
335.0,340,330,17480,0,45,3,0,0,5,3,17645.2,0.2,47.0,2.2,0.0,0.0,2.8,2.6
325.0,330,320,17810,0,40,2,0,0,2,3,17914.0,0.2,46.4,2.8,0.0,0.0,3.2,2.6
315.0,320,310,18540,0,44,0,0,0,1,3,17887.4,0.2,41.8,3.2,0.0,0.0,3.0,2.6
305.0,310,300,18142,0,43,5,0,0,4,1,17940.6,0.2,42.2,3.6,0.0,0.0,3.2,2.6
295.0,300,290,17465,1,37,6,0,0,3,3,18246.0,0.8,45.6,4.0,0.0,0.2,3.4,3.2
285.0,290,280,17746,0,47,5,0,0,6,3,18290.4,0.8,46.4,4.6,0.0,0.2,3.2,3.8
275.0,280,270,19337,3,57,4,0,1,3,6,18507.2,1.2,46.2,4.2,0.2,0.2,3.2,4.2
265.0,270,260,18762,0,48,3,0,0,0,6,19533.0,1.0,50.4,3.8,0.2,0.2,2.8,4.6
255.0,260,250,19226,2,42,3,1,0,4,3,20455.6,1.2,49.4,3.8,0.2,0.2,2.0,5.6
245.0,250,240,22594,0,58,4,0,0,1,5,21095.6,1.0,50.6,3.2,0.2,0.0,2.2,6.2
235.0,240,230,22359,1,42,5,0,0,2,8,21895.2,1.4,52.8,3.4,0.2,0.0,3.8,6.6
225.0,230,220,22537,2,63,1,0,0,4,9,22296.8,1.2,57.4,4.0,0.0,0.0,3.4,6.8
215.0,220,210,22760,2,59,4,0,0,8,8,22014.8,1.8,57.0,3.8,0.0,0.0,3.8,6.6
205.0,210,200,21234,1,65,6,0,0,2,4,21532.6,1.8,60.4,3.8,0.0,0.0,3.8,6.6
195.0,200,190,21184,3,56,3,0,0,3,4,20997.4,1.6,59.0,4.4,0.0,0.0,3.2,5.4
185.0,190,180,19948,1,59,5,0,0,2,8,20457.6,1.2,57.2,4.2,0.0,0.0,1.8,6.0
175.0,180,170,19861,1,56,4,0,0,1,3,20001.0,1.4,54.8,3.6,0.0,0.0,1.4,7.2
165.0,170,160,20061,0,50,3,0,0,1,11,19845.4,1.0,52.6,4.0,0.0,0.0,1.2,7.4
155.0,160,150,18951,2,53,3,0,0,0,10,19912.6,0.8,52.2,3.6,0.0,0.0,1.2,7.2
145.0,150,140,20406,1,45,5,0,0,2,5,19679.0,0.8,50.0,3.4,0.2,0.0,1.0,7.2
135.0,140,130,20284,0,57,3,0,0,2,7,19018.0,1.2,47.4,3.4,0.2,0.0,0.8,5.4
125.0,130,120,18693,1,45,3,1,0,0,3,18843.0,0.8,46.4,3.6,0.4,0.0,1.0,4.6
115.0,120,110,16756,2,37,3,0,0,0,2,18375.4,0.6,47.0,2.8,0.4,0.0,0.8,4.6
105.0,110,100,18076,0,48,4,1,0,1,6,18120.6,0.8,45.4,2.8,0.6,0.0,0.6,4.8
95.0,100,90,18068,0,48,1,0,0,1,5,17972.0,1.2,44.8,2.8,0.4,0.0,0.8,4.8
85.0,90,80,19010,1,49,3,1,0,1,8,18376.0,0.8,46.4,2.8,0.4,0.0,0.8,5.2
75.0,80,70,17950,3,42,3,0,0,1,3,18412.0,0.8,46.8,2.4,0.2,0.0,1.2,5.2
65.0,70,60,18776,0,45,3,0,0,0,4,18428.0,1.0,47.4,2.6,0.2,0.2,2.2,4.6
55.0,60,50,18256,0,50,2,0,0,3,6,18274.4,1.2,48.2,2.6,0.0,0.2,2.8,3.4
45.0,50,40,18148,1,51,2,0,1,6,2,18233.0,0.8,49.2,2.4,0.2,0.2,2.8,3.8
35.0,40,30,18242,2,53,3,0,0,4,2,17912.6,0.8,49.6,2.4,0.2,0.2,3.8,3.4
25.0,30,20,17743,1,47,2,1,0,1,5,17535.2,0.8,51.2,2.4,0.2,0.2,3.4,3.2
15.0,20,10,17174,0,47,3,0,0,5,2,,,,,,,,
5.0,10,0,16369,0,58,2,0,0,1,5,,,,,,,,
