text
Glad to hear your parents are getting back together.
You look like the Mario brother that cleans pipes with his mouth.
Please tell me what life decisions you made so I can avoid all of them
"I don't blame him, your mother probably looks younger than you."
[deleted]
You turned 34 on your 16th birthday
"Well they say you're not an alcoholic until after you finish college, so you'll never have to worry about that"
"Usually egos are for people that stretch out the top button of their shirt, not the bottom one. You're thinking of Eggos, equator waist."
Looks like you’ve experienced both sides of a lengthy molestation. 
Just the Big Mac and fries thanks.
Can't wait for you to try and sell me essential oils in 10 years
"The ""Im not like other girls"" starterpack"
Soon you'll be 18 divorced and a single mom
Your style is what's known as Auschwitz-casual.
World's worst porno
Nice shirt buddy. Do they make it in your size too?
You somehow managed to look like a 50 year old secretary and a depressed 16 year old at the same time
Yeah... 16 year olds... Call themselfs alcoholic after drinking two beers in a row.
You look like a mix between the rat and the ginger from Ratatouille
You guys look like you avoid exercise with the same enthusiasm women avoid you.
"If I sent you a dick pic, would I get herpes?"
you look like a cam girl that performs shows to two viewers
Keep smoking. 
"Glasses aren't even prescription, they're just there to distract from her giant beak"
26 going on 60.
"You should return your groucho glasses to the store, it's missing the mustache."
"A parkinsons patient working at Baskin Robbins hand feeding you spoonfuls of butter pecan still wouldn't nut on that face. 
"
26? You're dyslexic too. 
$900 is a lot to pay a month for a baby that's not yours 
good luck with that degree in unemployment 
Probably her pay checks 
You should develop an addiction to being interesting.
You’re dad bod is coming in a little early 
I’m guessing the one on the right is the one named Reddit from the looks of it...
Mom and dad have always been her biggest fans. 
Do you have a younger sister? Like in her 30's? 
Even he needs to be drunk to jerk himself off.
"So who are we actually roasting here? Little Miss ""I can throw devil horns because I listened to Nirvana once""? Or maybe it's the guy in the middle who has definitely used the line ""I have black friends"" before when someone has called him out for being racist. Or is it the dipshit on the right who has the leg to body ratio of a fucking flamingo?"
"So, what are you fighting for? Your virginity?"
"26? Jesus fuck, kid. You look like Keith Richards fucked an old leather jacket 47 years ago. "
I didn't think it was possible to ruin your life in such a short time period
Well it looks like his mother was an alcoholic before she finished carrying him to term 
"Of course you had to use a tripod, you don't have any friends "
"18 y/o ? you sure that's your real age and not a catfish for teenagers 






(edit) thanks for all those up votes mates"
"Cinema, as in the casting couch? Don't think that counts hun"
"Not really a roast but just an observation - you look like a young, female John Oliver"
"not sure whats farther apart, your eyes or your boobs. "
Nailed it
If Golum and Marylin Manson had a baby it still wouldn’t have sex with you. 
This kid is so inbred he's a sandwich.
How could you have an ego?  
She looks 53 as a 26 year old. She must have done some real HEAVY meth
You look like you need that helmet just for walking around
To be fair he's been an alcoholic for almost 17 years. Momma started him early.
I'm a 40 year old balding male and my hair looks better than that.
Is that a girl?
"I'm guessing the two years is up and he's a citizen now.  He suffered through this, he earned America."
G.I. Don’t Know
Did you need parental consent to marry your dad? 
I do not like your towel rack. 
You’re the guy that everyone dreads them showing up to the party cause they know they’ll be in for a night of shitty Nirvana or Sublime covers that no one asked for
Please. Use more makeup.
"Judging by your facial expression and the amount of damage on that helmet, I'm guessing you're one concussion away from full vegetable status."
That nose will make some guys taint very happy some day.
"You would be the actors who play Bill Hader and Seth Rogan in a Superbad porno. Not the pornstars, but the stand-ins."
Clean kill
You look like you give your kid a pack of cigarettes to play with when you go out for the night 
You look like a child molester and a child at the same time
"Wow you are 18 and you smoke? So edgy. I bet you're also ""bisexual"" and your fat best friend thinks you are really cool and nobody understands you."
If you're into movies you might want to check out some instructional videos on how to properly pluck your eyebrows.
How can it be too big *and* too small at the same time?!
"You remind me of Rapunzel. Only it's not your hair that you let down, but all of your family and friends."
"You're giving $900, but what your kid really wants is a stepfather. "
"I like the equality in this picture. No matter your race, no one will give a shit about your problems when you come back home. "
"&gt;in 10 years

That's generous"
No amount of eye shadow can hide how dead you are in the inside. But all jokes aside your makeup looks terrible
You look like a depressing unused background character from Bojack Horseman 
I think I’m looking at the worst your mom ever did....
Harry Potter &amp; the Heroin Halfway House.
Does Fubar stand for Fat Undesirable Bloated Ass Retard?
I'm allergic to penicillin and so would I.
Looks like the perfect lesbian couple.
Are you just ready to paint a house at all times?
Nothing they're air force 
I was really waiting for that one
Bachelor in cinema. Is that another word for pornstar?
"He looks like god put all his skill points into evade instead of intelligence. 
"
What you mean is you have 3-4 overpriced Beatles/Floyd/zeppelin reissues and a cheap Crowley and you can play the sweet child o mine intro on your $99 squire. Also 18 YO!? Bitch you at least 30. 
This is the first time that I can honestly say that I would shoot up a double dose of penicillin immediately after meeting you.
You look like a guy I would be generally nice to at work and a week later have to politely turn down because you took it the wrong way 🤷🏽‍♀️
"Roses are red

So are your eyes

You won't solve your daddy issues

By blowing strange guys"
You manage to earn $900 a month?
The terrorists have won.  
You look like the lovechild of Eminem and a calculus textbook
This guy is going to impregnate a 16 year-old at 22 and you'll have to do your level best to pretend to be surprised.
You look like you suck dick for mint Juul pods.
you  look like you pay $900 each time you get laid
Thumbs up bro for loving a fat girl. I'm sure she has an awesome personality. 
What diseases DON’T you have?
You look like a bad drag queen that just found out he’s allergic to shellfish. 
"Tiny shoulders, small breasts and a fat abdomen.

Shhh, now.  He's becoming a beautiful Renaissance woman."
How does it feel studying to finish unemployed and seeing YouTubers with no knowledge in cinema being more accomplished than you will ever be?
I can't bring myself to roast a trans dude who is  having a hard time becoming a passable she.
Dude on the right should give one of his chins to dude on the left. Poor guy doesn't even have one.
That’s a lot of face to celebrate on such a small head. 
Enjoy my tax money...
Gay and Silent Blob
