mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
415.0,420,410,58,0,0,0,0,0,1,0,,,,,,,,
425.0,430,420,50,0,0,0,0,0,2,0,,,,,,,,
435.0,440,430,51,0,0,0,0,0,2,0,51.2,0.0,0.0,0.0,0.0,0.0,2.2,0.0
445.0,450,440,48,0,0,0,0,0,3,0,51.2,0.0,0.0,0.0,0.0,0.0,2.8,0.0
455.0,460,450,49,0,0,0,0,0,3,0,52.4,0.0,0.0,0.0,0.0,0.0,2.6,0.0
465.0,470,460,58,0,0,0,0,0,4,0,57.8,0.0,0.4,0.0,0.0,0.0,2.6,0.0
475.0,480,470,56,0,0,0,0,0,1,0,58.0,0.0,1.0,0.0,0.0,0.0,2.4,0.0
485.0,490,480,78,0,2,0,0,0,2,0,60.8,0.0,1.2,0.0,0.0,0.0,2.4,0.0
495.0,500,490,49,0,3,0,0,0,2,0,62.8,0.0,1.8,0.0,0.0,0.0,2.4,0.0
505.0,510,500,63,0,1,0,0,0,3,0,63.0,0.0,2.0,0.0,0.0,0.0,2.6,0.0
515.0,520,510,68,0,3,0,0,0,4,0,58.4,0.0,1.6,0.0,0.0,0.0,2.4,0.0
525.0,530,520,57,0,1,0,0,0,2,0,58.8,0.0,1.0,0.0,0.0,0.0,2.0,0.0
535.0,540,530,55,0,0,0,0,0,1,0,57.8,0.0,0.8,0.0,0.0,0.0,1.8,0.0
545.0,550,540,51,0,0,0,0,0,0,0,54.8,0.0,0.2,0.0,0.0,0.0,1.6,0.0
555.0,560,550,58,0,0,0,0,0,2,0,55.6,0.0,0.2,0.0,0.0,0.0,2.4,0.0
565.0,570,560,53,0,0,0,0,0,3,0,56.4,0.0,0.2,0.0,0.0,0.0,2.4,0.0
575.0,580,570,61,0,1,0,0,0,6,0,55.6,0.0,0.4,0.0,0.0,0.0,3.2,0.0
585.0,590,580,59,0,0,0,0,0,1,0,54.4,0.0,0.6,0.0,0.0,0.0,3.4,0.0
595.0,600,590,47,0,1,0,0,0,4,0,52.0,0.0,0.6,0.0,0.0,0.0,3.2,0.0
605.0,610,600,52,0,1,0,0,0,3,0,49.0,0.0,0.6,0.0,0.0,0.0,2.0,0.0
615.0,620,610,41,0,0,0,0,0,2,0,45.6,0.0,0.6,0.0,0.0,0.0,2.4,0.0
625.0,630,620,46,0,1,0,0,0,0,0,48.4,0.0,0.4,0.0,0.0,0.0,2.2,0.0
635.0,640,630,42,0,0,0,0,0,3,0,48.0,0.0,0.4,0.0,0.0,0.0,1.8,0.0
645.0,650,640,61,0,0,0,0,0,3,0,52.2,0.0,1.0,0.0,0.0,0.0,1.8,0.0
655.0,660,650,50,0,1,0,0,0,1,0,53.8,0.0,1.0,0.0,0.0,0.0,2.0,0.0
665.0,670,660,62,0,3,0,0,0,2,0,54.4,0.0,1.4,0.0,0.0,0.0,1.8,0.0
675.0,680,670,54,0,1,0,0,0,1,0,55.6,0.0,1.6,0.0,0.0,0.0,2.0,0.0
685.0,690,680,45,0,2,0,0,0,2,0,57.4,0.0,1.6,0.0,0.0,0.0,2.0,0.0
695.0,700,690,67,0,1,0,0,0,4,0,61.2,0.0,1.0,0.0,0.0,0.0,1.8,0.0
705.0,710,700,59,0,1,0,0,0,1,0,61.8,0.0,0.8,0.0,0.0,0.0,2.4,0.0
715.0,720,710,81,0,0,0,0,0,1,0,66.4,0.0,0.6,0.0,0.0,0.0,2.0,0.0
725.0,730,720,57,0,0,0,0,0,4,0,66.8,0.0,0.6,0.0,0.0,0.0,2.0,0.0
735.0,740,730,68,0,1,0,0,0,0,0,69.4,0.0,0.6,0.0,0.0,0.0,2.0,0.0
745.0,750,740,69,0,1,0,0,0,4,0,67.0,0.0,0.8,0.0,0.0,0.0,2.2,0.0
755.0,760,750,72,0,1,0,0,0,1,0,70.4,0.0,0.8,0.0,0.0,0.0,1.8,0.0
765.0,770,760,69,0,1,0,0,0,2,0,71.2,0.0,1.4,0.0,0.0,0.0,2.8,0.0
775.0,780,770,74,0,0,0,0,0,2,0,71.4,0.0,1.2,0.0,0.0,0.0,2.6,0.0
785.0,790,780,72,0,4,0,0,0,5,0,,,,,,,,
795.0,800,790,70,0,0,0,0,0,3,0,,,,,,,,
