mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
415.0,420,410,206,0,1,0,0,0,3,1,,,,,,,,
425.0,430,420,227,0,2,0,0,0,5,0,,,,,,,,
435.0,440,430,173,0,2,0,0,0,9,0,194.4,0.0,3.6,0.0,0.0,0.0,9.6,0.2
445.0,450,440,181,0,5,0,0,0,16,0,191.2,0.0,5.4,0.2,0.0,0.0,10.6,0.0
455.0,460,450,185,0,8,0,0,0,15,0,179.6,0.0,6.0,0.2,0.0,0.0,11.4,0.0
465.0,470,460,190,0,10,1,0,0,8,0,175.2,0.0,6.6,0.2,0.0,0.0,11.4,0.0
475.0,480,470,169,0,5,0,0,0,9,0,167.2,0.0,5.8,0.2,0.0,0.0,8.8,0.0
485.0,490,480,151,0,5,0,0,0,9,0,163.0,0.0,4.4,0.2,0.0,0.0,6.2,0.0
495.0,500,490,141,0,1,0,0,0,3,0,153.8,0.0,2.8,0.0,0.0,0.0,5.6,0.0
505.0,510,500,164,0,1,0,0,0,2,0,152.4,0.0,2.6,0.0,0.0,0.0,5.6,0.0
515.0,520,510,144,0,2,0,0,0,5,0,152.2,0.0,1.6,0.0,0.0,0.0,4.4,0.0
525.0,530,520,162,0,4,0,0,0,9,0,155.6,0.0,1.8,0.0,0.0,0.0,4.6,0.0
535.0,540,530,150,0,0,0,0,0,3,0,157.0,0.0,2.4,0.0,0.0,0.0,5.2,0.0
545.0,550,540,158,0,2,0,0,0,4,0,159.6,0.0,3.2,0.0,0.0,0.0,5.0,0.0
555.0,560,550,171,0,4,0,0,0,5,0,154.0,0.0,3.6,0.0,0.0,0.0,5.0,0.0
565.0,570,560,157,0,6,0,0,0,4,0,153.6,0.0,4.4,0.0,0.0,0.0,6.2,0.0
575.0,580,570,134,0,6,0,0,0,9,0,143.8,0.0,4.2,0.0,0.0,0.0,5.8,0.0
585.0,590,580,148,0,4,0,0,0,9,0,131.8,0.0,4.0,0.0,0.0,0.0,5.2,0.0
595.0,600,590,109,0,1,0,0,0,2,0,124.2,0.0,3.0,0.0,0.0,0.0,5.8,0.0
605.0,610,600,111,0,3,0,0,0,2,0,122.8,0.0,2.2,0.0,0.0,0.0,4.8,0.0
615.0,620,610,119,0,1,0,0,0,7,0,114.8,0.0,2.6,0.0,0.0,0.0,4.6,0.0
625.0,630,620,127,0,2,0,0,0,4,0,117.4,0.0,3.0,0.0,0.0,0.0,4.8,0.0
635.0,640,630,108,0,6,0,0,0,8,0,124.0,0.0,3.4,0.0,0.0,0.0,5.6,0.0
645.0,650,640,122,0,3,0,0,0,3,0,128.8,0.0,3.4,0.0,0.0,0.0,5.0,0.0
655.0,660,650,144,0,5,0,0,0,6,0,131.0,0.0,4.2,0.0,0.0,0.0,5.2,0.0
665.0,670,660,143,0,1,0,0,0,4,0,135.6,0.0,3.4,0.0,0.0,0.0,4.2,0.0
675.0,680,670,138,0,6,0,0,0,5,0,134.2,0.0,3.2,0.0,0.0,0.0,4.6,0.0
685.0,690,680,131,0,2,0,0,0,3,0,124.4,0.0,3.8,0.0,0.0,0.0,5.0,0.0
695.0,700,690,115,0,2,0,0,0,5,0,114.8,0.0,3.6,0.0,0.0,0.0,4.6,0.0
705.0,710,700,95,0,8,0,0,0,8,0,105.4,0.0,2.8,0.0,0.0,0.0,4.0,0.0
715.0,720,710,95,0,0,0,0,0,2,0,100.0,0.0,2.6,0.0,0.0,0.0,4.0,0.0
725.0,730,720,91,0,2,0,0,0,2,0,99.0,0.0,2.4,0.0,0.0,0.0,4.0,0.0
735.0,740,730,104,0,1,0,0,0,3,0,101.2,0.0,1.4,0.0,0.0,0.0,2.8,0.0
745.0,750,740,110,0,1,0,0,0,5,0,105.8,0.0,2.6,0.0,0.0,0.0,3.6,0.0
755.0,760,750,106,0,3,0,0,0,2,0,110.8,0.0,2.4,0.0,0.0,0.0,3.6,0.0
765.0,770,760,118,0,6,0,0,0,6,0,117.8,0.0,2.4,0.0,0.0,0.0,3.4,0.0
775.0,780,770,116,0,1,0,0,0,2,0,119.8,0.0,2.4,0.0,0.0,0.0,4.4,0.0
785.0,790,780,139,0,1,0,0,0,2,0,,,,,,,,
795.0,800,790,120,0,1,0,0,0,10,0,,,,,,,,
