mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
795.0,800,790,352,0,10,1,0,0,21,0,,,,,,,,
785.0,790,780,394,0,14,0,0,0,29,0,,,,,,,,
775.0,780,770,397,0,12,0,0,0,30,0,366.8,0.0,12.8,0.2,0.0,0.0,27.6,0.0
765.0,770,760,355,0,11,0,0,0,36,0,368.8,0.0,12.6,0.0,0.0,0.0,29.6,0.0
755.0,760,750,336,0,17,0,0,0,22,0,361.6,0.0,12.6,0.0,0.0,0.0,30.2,0.0
745.0,750,740,362,0,9,0,0,0,31,0,354.6,0.0,13.0,0.0,0.0,0.0,31.0,0.0
735.0,740,730,358,0,14,0,0,0,32,0,360.8,0.0,13.4,0.0,0.0,0.0,30.2,0.0
725.0,730,720,362,0,14,0,0,0,34,0,365.2,0.0,12.6,0.0,0.0,0.0,32.2,0.0
715.0,720,710,386,0,13,0,0,0,32,0,371.6,0.0,14.6,0.2,0.0,0.0,32.4,0.0
705.0,710,700,358,0,13,0,0,0,32,0,378.2,0.0,13.6,0.2,0.0,0.0,31.2,0.0
695.0,700,690,394,0,19,1,0,0,32,0,390.6,0.0,11.8,0.2,0.0,0.0,32.4,0.0
685.0,690,680,391,0,9,0,0,0,26,0,396.8,0.0,11.0,0.4,0.0,0.0,33.0,0.0
675.0,680,670,424,0,5,0,0,0,40,0,400.6,0.0,9.4,0.4,0.0,0.0,32.6,0.0
665.0,670,660,417,0,9,1,0,0,35,0,393.4,0.0,7.2,0.2,0.0,0.0,33.2,0.0
655.0,660,650,377,0,5,0,0,0,30,0,378.6,0.0,6.8,0.2,0.0,0.0,35.2,0.0
645.0,650,640,358,0,8,0,0,0,35,0,359.6,0.0,7.8,0.2,0.0,0.0,32.0,0.0
635.0,640,630,317,0,7,0,0,0,36,0,349.2,0.0,8.6,0.0,0.0,0.0,30.0,0.0
625.0,630,620,329,0,10,0,0,0,24,0,348.8,0.0,11.6,0.0,0.0,0.0,33.4,0.0
615.0,620,610,365,0,13,0,0,0,25,0,360.4,0.0,14.4,0.4,0.0,0.0,35.8,0.0
605.0,610,600,375,0,20,0,0,0,47,0,381.8,0.0,16.2,0.4,0.0,0.0,37.8,0.0
595.0,600,590,416,0,22,2,0,0,47,0,397.0,0.0,16.0,0.4,0.0,0.0,37.8,0.0
585.0,590,580,424,0,16,0,0,0,46,0,402.0,0.0,15.4,0.4,0.0,0.0,37.8,0.0
575.0,580,570,405,0,9,0,0,0,24,0,413.4,0.0,14.0,0.4,0.0,0.0,38.0,0.0
565.0,570,560,390,0,10,0,0,0,25,0,417.2,0.0,12.2,0.0,0.0,0.0,36.6,0.0
555.0,560,550,432,0,13,0,0,0,48,0,423.8,0.0,11.4,0.0,0.0,0.0,33.8,0.0
545.0,550,540,435,0,13,0,0,0,40,0,431.6,0.0,12.4,0.0,0.0,0.0,34.8,0.0
535.0,540,530,457,0,12,0,0,0,32,0,439.2,0.0,13.2,0.0,0.0,0.0,36.2,0.0
525.0,530,520,444,0,14,0,0,0,29,0,436.2,0.0,12.6,0.0,0.0,0.0,32.8,0.0
515.0,520,510,428,0,14,0,0,0,32,0,430.0,0.0,12.2,0.0,0.0,0.0,31.6,0.0
505.0,510,500,417,0,10,0,0,0,31,0,420.6,0.0,12.0,0.0,0.0,0.0,31.6,0.0
495.0,500,490,404,0,11,0,0,0,34,0,411.8,0.0,11.2,0.2,0.0,0.0,34.2,0.0
485.0,490,480,410,0,11,0,0,0,32,0,409.4,0.0,11.0,0.2,0.0,0.0,36.8,0.0
475.0,480,470,400,0,10,1,0,0,42,0,408.0,0.0,11.0,0.2,0.0,0.0,37.4,0.0
465.0,470,460,416,0,13,0,0,0,45,0,417.4,0.0,11.4,0.2,0.0,0.0,37.0,0.0
455.0,460,450,410,0,10,0,0,0,34,0,418.2,0.0,11.6,0.4,0.0,0.0,37.0,0.0
445.0,450,440,451,0,13,0,0,0,32,0,416.4,0.0,12.2,0.2,0.0,0.0,34.6,0.0
435.0,440,430,414,0,12,1,0,0,32,0,426.8,0.0,11.4,0.2,0.0,0.0,32.0,0.0
425.0,430,420,391,0,13,0,0,0,30,0,,,,,,,,
415.0,420,410,468,0,9,0,0,0,32,0,,,,,,,,
