mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
415.0,420,410,546,0,10,0,0,0,36,0,,,,,,,,
425.0,430,420,449,0,10,0,0,0,23,0,,,,,,,,
435.0,440,430,459,0,10,0,0,0,24,0,490.4,0.0,10.8,0.0,0.0,0.0,24.8,0.0
445.0,450,440,489,0,12,0,0,0,16,0,478.6,0.0,10.2,0.0,0.0,0.0,22.4,0.0
455.0,460,450,509,0,12,0,0,0,25,0,486.8,0.0,10.0,0.0,0.0,0.0,22.2,0.0
465.0,470,460,487,0,7,0,0,0,24,0,495.0,0.0,9.8,0.2,0.0,0.0,24.0,0.0
475.0,480,470,490,0,9,0,0,0,22,0,494.2,0.0,9.2,0.2,0.0,0.0,25.2,0.0
485.0,490,480,500,0,9,1,0,0,33,0,495.6,0.0,8.6,0.2,0.0,0.0,24.6,0.0
495.0,500,490,485,0,9,0,0,0,22,0,495.8,0.0,9.2,0.2,0.0,0.0,25.8,0.2
505.0,510,500,516,0,9,0,0,0,22,0,506.4,0.0,8.6,0.2,0.0,0.0,28.2,0.2
515.0,520,510,488,0,10,0,0,0,30,1,513.2,0.0,8.4,0.0,0.0,0.0,26.2,0.2
525.0,530,520,543,0,6,0,0,0,34,0,505.0,0.0,8.6,0.0,0.0,0.0,28.0,0.2
535.0,540,530,534,0,8,0,0,0,23,0,506.8,0.0,8.6,0.0,0.0,0.0,29.4,0.2
545.0,550,540,444,0,10,0,0,0,31,0,500.8,0.0,8.8,0.0,0.0,0.0,29.4,0.0
555.0,560,550,525,0,9,0,0,0,29,0,487.0,0.0,10.2,0.0,0.0,0.0,27.4,0.0
565.0,570,560,458,0,11,0,0,0,30,0,482.4,0.0,12.0,0.0,0.0,0.0,28.4,0.0
575.0,580,570,474,0,13,0,0,0,24,0,492.6,0.0,12.4,0.0,0.0,0.0,27.6,0.0
585.0,590,580,511,0,17,0,0,0,28,0,484.2,0.0,11.6,0.0,0.0,0.0,25.6,0.0
595.0,600,590,495,0,12,0,0,0,27,0,478.0,0.0,10.8,0.0,0.0,0.0,24.6,0.0
605.0,610,600,483,0,5,0,0,0,19,0,466.4,0.0,11.2,0.0,0.0,0.0,25.6,0.0
615.0,620,610,427,0,7,0,0,0,25,0,444.6,0.0,9.2,0.0,0.0,0.0,22.6,0.0
625.0,630,620,416,0,15,0,0,0,29,0,433.0,0.0,9.6,0.0,0.0,0.0,23.0,0.0
635.0,640,630,402,0,7,0,0,0,13,0,414.4,0.0,9.6,0.0,0.0,0.0,23.8,0.0
645.0,650,640,437,0,14,0,0,0,29,0,403.8,0.0,10.2,0.0,0.0,0.0,21.8,0.0
655.0,660,650,390,0,5,0,0,0,23,0,415.8,0.0,8.6,0.0,0.0,0.0,22.0,0.0
665.0,670,660,374,0,10,0,0,0,15,0,422.8,0.0,8.6,0.0,0.0,0.0,25.6,0.0
675.0,680,670,476,0,7,0,0,0,30,0,443.4,0.0,8.8,0.0,0.0,0.0,27.0,0.0
685.0,690,680,437,0,7,0,0,0,31,0,451.2,0.0,10.0,0.0,0.0,0.0,26.6,0.0
695.0,700,690,540,0,15,0,0,0,36,0,463.2,0.0,10.2,0.0,0.0,0.0,26.8,0.0
705.0,710,700,429,0,11,0,0,0,21,0,451.8,0.0,11.0,0.0,0.0,0.0,25.8,0.0
715.0,720,710,434,0,11,0,0,0,16,0,449.2,0.0,11.6,0.0,0.0,0.0,24.4,0.2
725.0,730,720,419,0,11,0,0,0,25,0,417.6,0.0,9.0,0.0,0.0,0.0,23.4,0.2
735.0,740,730,424,0,10,0,0,0,24,1,420.4,0.0,9.6,0.0,0.0,0.0,24.6,0.2
745.0,750,740,382,0,2,0,0,0,31,0,421.6,0.0,8.6,0.0,0.0,0.0,25.0,0.2
755.0,760,750,443,0,14,0,0,0,27,0,432.2,0.0,7.6,0.0,0.0,0.0,24.6,0.2
765.0,770,760,440,0,6,0,0,0,18,0,438.8,0.0,7.0,0.0,0.0,0.0,24.6,0.0
775.0,780,770,472,0,6,0,0,0,23,0,457.4,0.4,9.2,0.0,0.0,0.0,25.2,0.0
785.0,790,780,457,0,7,0,0,0,24,0,,,,,,,,
795.0,800,790,475,2,13,0,0,0,34,0,,,,,,,,
