mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
795.0,800,790,9215,10,17,0,0,0,2,0,,,,,,,,
785.0,790,780,9272,0,14,6,0,0,2,0,,,,,,,,
775.0,780,770,9730,1,13,0,0,0,2,4,9417.6,2.8,14.4,1.4,0.0,0.0,2.0,1.4
765.0,770,760,9157,2,12,0,0,0,1,2,9222.8,1.0,13.0,1.4,0.0,0.0,2.0,1.8
755.0,760,750,9714,1,16,1,0,0,3,1,9166.4,1.0,13.0,0.4,0.0,0.0,2.4,3.2
745.0,750,740,8241,1,10,0,0,0,2,2,9107.6,1.2,12.6,0.8,0.0,0.0,2.2,2.8
735.0,740,730,8990,0,14,1,0,0,4,7,8996.4,1.2,12.2,0.8,0.0,0.0,2.4,2.4
725.0,730,720,9436,2,11,2,0,0,1,2,8989.0,1.0,11.8,0.8,0.0,0.0,2.0,2.4
715.0,720,710,8601,2,10,0,0,0,2,0,9843.0,1.2,14.2,1.0,0.0,0.0,2.2,2.0
705.0,710,700,9677,0,14,1,0,0,1,1,10106.0,1.4,14.6,1.4,0.0,0.0,2.2,1.2
695.0,700,690,12511,2,22,1,0,0,3,0,10358.4,1.0,15.6,1.0,0.0,0.0,2.4,1.2
685.0,690,680,10305,1,16,3,0,0,4,3,10604.8,1.0,15.8,1.0,0.0,0.0,2.4,1.8
675.0,680,670,10698,0,16,0,0,0,2,2,10692.4,1.2,15.4,1.0,0.0,0.0,3.0,1.8
665.0,670,660,9833,2,11,0,0,0,2,3,10273.4,1.0,14.6,0.8,0.0,0.0,2.6,2.2
655.0,660,650,10115,1,12,1,0,0,4,1,10233.4,1.0,14.0,0.2,0.0,0.0,2.2,2.0
645.0,650,640,10416,1,18,0,0,0,1,2,10103.6,1.2,13.4,0.2,0.0,0.0,3.2,2.2
635.0,640,630,10105,1,13,0,0,0,2,2,10338.2,1.0,14.4,0.4,0.0,0.0,3.4,3.0
625.0,630,620,10049,1,13,0,0,0,7,3,10245.6,0.8,15.0,0.2,0.0,0.0,3.2,3.2
615.0,620,610,11006,1,16,1,0,0,3,7,10291.8,0.6,14.6,0.2,0.0,0.0,3.6,4.0
605.0,610,600,9652,0,15,0,0,0,3,2,10498.2,0.4,14.6,0.2,0.0,0.0,3.4,4.0
595.0,600,590,10647,0,16,0,0,0,3,6,10620.8,0.8,16.2,0.2,0.0,0.0,2.8,4.8
585.0,590,580,11137,0,13,0,0,0,1,2,10615.4,0.6,14.8,0.2,0.0,0.0,3.0,3.4
575.0,580,570,10662,3,21,0,0,0,4,7,10967.8,0.6,15.4,0.8,0.0,0.0,3.4,4.4
565.0,570,560,10979,0,9,1,0,0,4,0,10875.8,0.8,14.6,1.0,0.0,0.0,4.0,3.6
555.0,560,550,11414,0,18,3,0,0,5,7,10908.4,1.0,14.0,1.0,0.0,0.0,4.2,4.2
545.0,550,540,10187,1,12,1,0,0,6,2,11292.0,0.4,13.4,1.2,0.0,0.0,3.4,4.0
535.0,540,530,11300,1,10,0,0,0,2,5,11274.4,0.4,14.8,1.0,0.0,0.0,2.8,5.6
525.0,530,520,12580,0,18,1,0,0,0,6,11215.4,0.4,14.0,0.4,0.0,0.0,2.0,5.6
515.0,520,510,10891,0,16,0,0,0,1,8,11463.4,0.2,15.8,0.4,0.0,0.0,2.0,6.2
505.0,510,500,11119,0,14,0,0,0,1,7,11583.4,0.2,15.6,0.8,0.0,0.0,2.0,5.8
495.0,500,490,11427,0,21,1,0,0,6,5,11507.0,0.4,15.6,0.8,0.0,0.0,2.4,5.2
485.0,490,480,11900,1,9,2,0,0,2,3,11574.0,0.8,16.6,1.0,0.0,0.0,2.8,4.2
475.0,480,470,12198,1,18,1,0,0,2,3,11717.4,1.4,18.4,1.4,0.0,0.0,3.2,3.2
465.0,470,460,11226,2,21,1,0,0,3,3,11701.6,1.4,17.0,1.6,0.0,0.0,2.8,4.2
455.0,460,450,11836,3,23,2,0,0,3,2,11542.0,1.8,18.6,1.4,0.0,0.0,2.6,5.0
445.0,450,440,11348,0,14,2,0,0,4,10,11221.0,1.6,17.4,1.4,0.0,0.0,3.0,4.6
435.0,440,430,11102,3,17,1,0,0,1,7,11319.6,1.2,17.8,1.4,0.0,0.0,4.0,5.0
425.0,430,420,10593,0,12,1,0,0,4,1,,,,,,,,
415.0,420,410,11719,0,23,1,0,0,8,5,,,,,,,,
