mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
405.0,410,400,1977,0,2,0,0,0,1,0,,,,,,,,
395.0,400,390,2045,0,0,2,0,0,0,0,,,,,,,,
385.0,390,380,1996,0,2,1,0,0,0,0,2032.8,0.0,1.6,1.8,0.0,0.0,0.8,0.0
375.0,380,370,1925,0,2,2,0,0,1,0,2030.8,0.0,1.4,2.0,0.0,0.0,0.6,0.0
365.0,370,360,2221,0,2,4,0,0,2,0,2033.8,0.0,1.6,1.6,0.0,0.0,0.6,0.0
355.0,360,350,1967,0,1,1,0,0,0,0,2060.4,0.0,1.4,1.6,0.0,0.0,0.6,0.0
345.0,350,340,2060,0,1,0,0,0,0,0,2104.0,0.0,1.8,1.2,0.0,0.0,0.4,0.0
335.0,340,330,2129,0,1,1,0,0,0,0,2104.6,0.0,1.8,0.4,0.0,0.0,0.0,0.0
325.0,330,320,2143,0,4,0,0,0,0,0,2152.0,0.0,2.2,0.4,0.0,0.0,0.0,0.0
315.0,320,310,2224,0,2,0,0,0,0,0,2226.2,0.0,2.4,0.6,0.0,0.0,0.0,0.0
305.0,310,300,2204,0,3,1,0,0,0,0,2271.8,0.0,2.8,1.4,0.0,0.0,0.0,0.0
295.0,300,290,2431,0,2,1,0,0,0,0,2318.8,0.0,2.4,1.6,0.0,0.0,0.0,0.2
285.0,290,280,2357,0,3,5,0,0,0,0,2360.6,0.0,2.2,1.8,0.0,0.0,0.0,0.2
275.0,280,270,2378,0,2,1,0,0,0,1,2400.4,0.0,1.6,1.6,0.0,0.0,0.0,0.2
265.0,270,260,2433,0,1,1,0,0,0,0,2486.8,0.0,2.2,1.8,0.0,0.0,0.0,0.2
255.0,260,250,2403,0,0,0,0,0,0,0,2616.6,0.0,1.6,2.0,0.0,0.0,0.0,0.2
245.0,250,240,2863,0,5,2,0,0,0,0,2689.8,0.0,1.4,2.4,0.0,0.0,0.0,0.0
235.0,240,230,3006,0,0,6,0,0,0,0,2754.2,0.0,2.0,3.0,0.0,0.0,0.4,0.0
225.0,230,220,2744,0,1,3,0,0,0,0,2869.0,0.0,2.4,4.0,0.0,0.0,0.4,0.0
215.0,220,210,2755,0,4,4,0,0,2,0,2865.8,0.0,1.4,3.6,0.0,0.0,0.4,0.0
205.0,210,200,2977,0,2,5,0,0,0,0,2814.6,0.0,1.6,2.6,0.0,0.0,0.6,0.0
195.0,200,190,2847,0,0,0,0,0,0,0,2777.4,0.0,1.6,2.2,0.0,0.0,0.6,0.0
185.0,190,180,2750,0,1,1,0,0,1,0,2766.4,0.0,0.8,2.0,0.0,0.0,0.2,0.0
175.0,180,170,2558,0,1,1,0,0,0,0,2713.4,0.0,0.6,1.0,0.0,0.0,0.2,0.0
165.0,170,160,2700,0,0,3,0,0,0,0,2674.2,0.0,1.2,1.6,0.0,0.0,0.2,0.0
155.0,160,150,2712,0,1,0,0,0,0,0,2664.4,0.0,1.0,1.8,0.0,0.0,0.0,0.0
145.0,150,140,2651,0,3,3,0,0,0,0,2608.6,0.0,1.0,2.2,0.0,0.0,0.0,0.0
135.0,140,130,2701,0,0,2,0,0,0,0,2651.2,0.0,1.4,1.8,0.0,0.0,0.0,0.0
125.0,130,120,2279,0,1,3,0,0,0,0,2626.8,0.0,1.4,2.4,0.0,0.0,0.0,0.0
115.0,120,110,2913,0,2,1,0,0,0,0,2664.0,0.0,0.8,2.2,0.0,0.0,0.2,0.0
105.0,110,100,2590,0,1,3,0,0,0,0,2749.2,0.0,1.6,2.0,0.0,0.0,0.2,0.0
95.0,100,90,2837,0,0,2,0,0,1,0,2937.6,0.0,1.8,1.6,0.0,0.0,0.2,0.0
85.0,90,80,3127,0,4,1,0,0,0,0,2973.2,0.0,2.0,2.0,0.0,0.0,0.2,0.0
75.0,80,70,3221,0,2,1,0,0,0,0,3104.8,0.0,2.2,2.0,0.0,0.0,0.2,0.0
65.0,70,60,3091,0,3,3,0,0,0,0,3242.8,0.0,3.2,2.6,0.0,0.0,0.4,0.0
55.0,60,50,3248,0,2,3,0,0,0,0,3292.8,0.0,3.0,2.8,0.0,0.0,0.4,0.0
45.0,50,40,3527,0,5,5,0,0,2,0,3388.2,0.0,3.2,3.6,0.0,0.0,0.8,0.0
35.0,40,30,3377,0,3,2,0,0,0,0,3498.8,0.0,3.0,4.0,0.0,0.0,0.8,0.0
25.0,30,20,3698,0,3,5,0,0,2,0,3593.0,0.0,3.0,4.4,0.0,0.0,0.8,0.0
15.0,20,10,3644,0,2,5,0,0,0,0,,,,,,,,
5.0,10,0,3719,0,2,5,0,0,0,0,,,,,,,,
