mid,after,before,total,deadass,def,defo,periodt,periot,stan,thot,total-avg,deadass-avg,def-avg,defo-avg,periodt-avg,periot-avg,stan-avg,thot-avg
795.0,800,790,7512,1,10,0,0,0,0,0,,,,,,,,
785.0,790,780,7796,0,15,0,0,0,0,0,,,,,,,,
775.0,780,770,8005,0,16,1,0,0,5,0,7461.6,0.4,14.4,0.6,0.0,0.0,1.4,0.0
765.0,770,760,7174,1,18,1,0,0,2,0,7460.8,0.2,14.8,0.8,0.0,0.0,1.8,0.0
755.0,760,750,6821,0,13,1,0,0,0,0,7360.8,0.4,14.6,1.0,0.0,0.0,1.8,0.0
745.0,750,740,7508,0,12,1,0,0,2,0,7227.0,0.4,15.0,1.0,0.0,0.0,1.6,0.0
735.0,740,730,7296,1,14,1,0,0,0,0,7422.0,0.2,15.2,1.0,0.0,0.0,1.2,0.0
725.0,730,720,7336,0,18,1,0,0,4,0,7675.8,0.2,16.2,0.8,0.0,0.0,1.2,0.0
715.0,720,710,8149,0,19,1,0,0,0,0,7910.0,0.2,17.2,0.6,0.0,0.0,0.8,0.0
705.0,710,700,8090,0,18,0,0,0,0,0,8206.0,0.0,18.6,0.4,0.0,0.0,1.0,0.0
695.0,700,690,8679,0,17,0,0,0,0,0,8597.2,0.0,18.2,0.6,0.0,0.0,0.6,0.0
685.0,690,680,8776,0,21,0,0,0,1,0,8841.2,0.0,17.2,0.6,0.0,0.0,1.2,0.4
675.0,680,670,9292,0,16,2,0,0,2,0,8919.8,0.0,17.6,0.6,0.0,0.0,1.6,0.4
665.0,670,660,9369,0,14,1,0,0,3,2,8853.8,0.0,16.8,1.0,0.0,0.0,2.0,0.4
655.0,660,650,8483,0,20,0,0,0,2,0,8632.0,0.0,15.0,1.2,0.0,0.0,1.8,0.4
645.0,650,640,8349,0,13,2,0,0,2,0,8351.2,0.0,15.4,1.0,0.0,0.0,1.6,0.8
635.0,640,630,7667,0,12,1,0,0,0,0,8173.4,0.0,17.2,1.0,0.0,0.0,2.0,0.4
625.0,630,620,7888,0,18,1,0,0,1,2,8004.0,0.0,16.8,1.6,0.0,0.0,2.2,0.4
615.0,620,610,8480,0,23,1,0,0,5,0,7975.4,0.0,18.0,1.4,0.0,0.0,1.8,0.4
605.0,610,600,7636,0,18,3,0,0,3,0,8220.2,0.0,18.4,1.2,0.0,0.0,2.6,0.8
595.0,600,590,8206,0,19,1,0,0,0,0,8470.4,0.0,17.4,1.0,0.0,0.0,2.8,0.6
585.0,590,580,8891,0,14,0,0,0,4,2,8505.8,0.0,15.6,0.8,0.0,0.0,2.4,0.8
575.0,580,570,9139,0,13,0,0,0,2,1,8806.0,0.2,16.6,0.6,0.0,0.0,2.8,0.8
565.0,570,560,8657,0,14,0,0,0,3,1,9057.8,0.2,17.0,0.8,0.0,0.0,3.2,0.8
555.0,560,550,9137,1,23,2,0,0,5,0,9323.2,0.2,17.6,1.0,0.0,0.0,2.8,0.4
545.0,550,540,9465,0,21,2,0,0,2,0,9419.8,0.2,19.6,1.2,0.0,0.0,3.2,0.2
535.0,540,530,10218,0,17,1,0,0,2,0,9542.6,0.4,20.4,1.4,0.0,0.0,3.0,0.0
525.0,530,520,9622,0,23,1,0,0,4,0,9642.0,0.4,18.0,1.2,0.0,0.0,2.2,0.2
515.0,520,510,9271,1,18,1,0,0,2,0,9685.6,0.4,15.6,0.8,0.0,0.0,3.0,0.2
505.0,510,500,9634,1,11,1,0,0,1,1,9444.6,0.4,15.4,1.0,0.0,0.0,3.8,0.2
495.0,500,490,9683,0,9,0,0,0,6,0,9415.2,0.4,14.0,1.0,0.0,0.0,3.6,0.2
485.0,490,480,9013,0,16,2,0,0,6,0,9332.6,0.2,13.6,1.2,0.0,0.0,3.8,0.2
475.0,480,470,9475,0,16,1,0,0,3,0,9227.0,0.0,14.0,1.0,0.0,0.0,3.8,0.0
465.0,470,460,8858,0,16,2,0,0,3,0,9347.2,0.0,15.6,1.4,0.0,0.0,3.4,1.0
455.0,460,450,9106,0,13,0,0,0,1,0,9433.6,0.0,16.2,1.4,0.0,0.0,2.6,1.0
445.0,450,440,10284,0,17,2,0,0,4,5,9376.2,0.0,16.6,1.6,0.0,0.0,2.6,1.0
435.0,440,430,9445,0,19,2,0,0,2,0,9758.0,0.2,15.6,1.8,0.0,0.0,3.2,1.4
425.0,430,420,9188,0,18,2,0,0,3,0,,,,,,,,
415.0,420,410,10767,1,11,3,0,0,6,2,,,,,,,,
